,Fz,C3,Cz,C4
0,11.777252247586585,28.80908625553915,51.04933502299637,71.87787583913658
1,13.450556223971086,35.12222444225818,62.09666336129128,87.93746174004208
2,15.243359897323996,40.30114920213328,74.68736745379742,107.3407170440518
3,16.494445362697164,44.647702776855006,67.4885317269285,89.20972368397514
4,18.6039878014237,47.74626101767379,68.02247062035119,63.40414896209991
5,19.629316762647367,47.78915147533984,60.39873739486256,38.84580251510026
6,21.417872632996573,46.057048914097,48.72589851255378,6.565259127044072
7,21.930916329241327,43.67508877060001,31.147717884505173,-17.002562144520226
8,22.95483988745843,41.23469248656649,15.60978733786945,-20.069629763493573
9,23.10322572997366,34.79284583715636,1.32686455355444,-14.534575662050806
10,24.047761823254294,28.87343442436648,-11.350698528769216,6.7654357196743575
11,23.847564580424432,22.01840670901105,-12.012684062530523,34.67355271297285
12,23.967958906698705,15.498057752000154,-5.639913471544659,65.49054541190125
13,23.62243256017708,7.558461169950043,-4.914761713247927,81.58558336659456
14,22.891204062509324,1.0061186018258148,9.664401083194084,93.19616631349344
15,22.90197113876874,-4.930494178367432,24.104875292689268,101.68817679222484
16,21.426328772624142,-3.5902575502585883,39.68398400846631,80.7624598805524
17,20.78044819518921,-7.007229056677772,53.00828341541323,50.196658750187126
18,19.29627374547244,-7.208755177839684,65.4972334098691,22.199612875905352
19,18.21763978538256,-9.006911278785964,65.84759524725837,-0.0146474321551011
20,16.678184115246644,-1.6562282570062727,75.31213000381396,-7.943696442577462
21,15.093957197887406,2.305841322977553,68.18583715356507,-8.112449251401117
22,13.684515057549708,6.8108394436489785,55.20988915999821,1.6871317726324475
23,11.76822113872219,14.72025011012112,42.18640092413089,17.89840286859435
24,9.999999999999984,21.518587793127043,25.85470615630819,48.024753054234
25,8.216646114156573,27.58545542601143,11.338232433723489,75.35501815067119
26,6.576889882742938,35.162904231495894,-6.340437115115179,82.97233207952249
27,4.78733093990317,41.91921312331142,-10.635050098969272,105.23810586229524
28,3.121031406341308,42.27384526218944,-8.612157244508118,90.284073098539
