,Fz,C3,Cz,C4
0,0.4907960794749078,3.368091233209632,8.602587196121169,13.617842997413826
1,1.9958516015994496,11.66417862550983,27.419961150881864,42.59336968654979
2,3.7997253763656538,17.984788186346563,39.28247428903236,59.12460350477881
3,5.223007443413904,21.673037792440123,40.71519422184016,57.260144759338175
4,6.834228257116525,25.62540933037154,36.29446146742434,35.50315527558061
5,8.542237122075893,26.534130232818768,30.89311514901948,4.607349038379198
6,9.724435742203568,25.489300001944912,23.71890511060019,-19.18851111286847
7,10.774906698941734,23.49035491162704,6.787867367387548,-50.50625400212744
8,11.548381005300088,20.298995258430296,-10.32951739616351,-65.19509249445684
9,11.969446159478878,15.952112183020745,-24.948937266024583,-56.50996151339064
10,12.469505232828991,9.32275045787094,-38.27903092297106,-45.39784790595286
11,12.689617235717606,3.059623867016626,-44.12284644654051,-19.197149974428385
12,12.572678939316232,-3.524198895155223,-40.916315996352296,11.997769301940709
13,12.372606853398906,-11.418494661859768,-35.26526217274363,35.55326560207982
14,11.823902084627091,-18.218777809009453,-29.37729439370673,49.447330511569135
15,11.119221337442012,-24.082203236796204,-12.67887246402256,55.74943062487
16,10.540516986288708,-26.661843895079983,3.672614381328003,51.84430088412637
17,9.344632110873704,-26.590326093183197,15.139961479339943,22.76557853116697
18,8.120994386660868,-28.562733610848227,30.23013438696489,-9.250783022206631
19,6.92071895342815,-29.44885205644641,36.76173325319883,-31.781738821212684
20,5.31295259772196,-26.217777688219485,38.502762661572206,-49.76198294775418
21,3.969454946530959,-20.315235672083418,41.10442902834643,-50.412881131545646
22,2.3448606304593795,-15.263833863816672,30.53146922047631,-42.93053492144077
23,0.6383045748659697,-10.019308495891892,14.903241015977528,-31.05021350262632
24,-1.2068496130009407,-1.3055949475565285,2.20113052181614,-7.293747378473199
25,-3.0520501734690697,4.702755831559443,-15.541091176005466,22.65519162873602
26,-4.530333608721776,10.5354903543016,-30.91914640535424,43.22077685827867
27,-6.366109546803273,19.09498766763909,-40.72673635537012,52.73924317756132
28,-8.09052057524741,22.288880863034592,-42.37100584537666,58.64634776046546
29,-9.629471680478671,24.14863399350679,-36.79716452179309,35.56723357713054
30,-11.149834466367793,27.1464492633304,-33.60035098231083,2.8447277068144103
31,-12.13531957690202,25.908191787963915,-24.944460919639823,-17.34786361651004
32,-12.762651775339693,25.19875083426041,-8.73078760959379,-49.719488251924304
33,-13.615158902631263,22.927493480292924,7.319149967975136,-67.45738265644604
34,-14.563853359687982,16.33301943427614,23.31749906411233,-62.292846550642025
35,-14.994120952449975,10.046465914255805,37.66905673336851,-48.08260630582299
36,-14.876739078914852,2.6991898333712925,41.97122713475437,-19.729920964881785
37,-14.941697788933196,-3.413628208522823,36.26600485849031,8.313738768454641
38,-15.10814776395364,-10.597693820377115,29.79501588645917,32.132832654793674
39,-14.88728600606828,-17.859868942564844,24.063284628849942,47.69569764400194
40,-14.285998949271743,-20.758332210481512,12.963730765078251,55.71423879260783
41,-12.753337031612318,-25.65455502038685,-4.40737595386554,50.83249578002733
42,-11.338157363747996,-29.78143263697393,-20.54368754385496,21.35575901927996
43,-10.7874386809126,-29.913055137980336,-33.45557357158259,-4.355911484840362
44,-9.654718411510656,-28.39102500565923,-43.74139164409053,-28.87820640916925
45,-7.895277004010495,-24.619752758653703,-44.2578148855041,-53.49660741616117
46,-6.292211615437736,-21.41455693202897,-34.263986843579914,-46.420215997852665
47,-4.617914491735064,-15.752001131247653,-28.30548843004908,-43.75958943042906
48,-2.738076739168718,-8.597608011299144,-21.453699514335312,-40.45554600845799
49,-1.111325004083028,-2.997005842746603,-3.39875973027938,-3.751902438379148
50,0.6838784579613275,5.861364956150737,10.767122478503552,25.155958467755227
