,Delta,Theta,Alpha,Beta,Gamma
0,20.105467479098692,18.510352765856098,18.438116735819094,15.853578102778012,13.297680242273202
,Delta,Theta,Alpha,Beta,Gamma
0,19.86317382345152,18.04585671130718,18.19562149866359,16.219836562012944,13.561190305055952
,Delta,Theta,Alpha,Beta,Gamma
0,20.826216468658522,18.70062155722207,19.236238102838723,16.35043366593896,13.719584260936898
,Delta,Theta,Alpha,Beta,Gamma
0,21.17459602637452,19.25583431718128,19.220262813215587,16.334714785642014,13.781917282640723
,Delta,Theta,Alpha,Beta,Gamma
0,22.968885266560783,20.84155936521378,19.430846101078615,17.04115584710877,14.387535843522414
,Delta,Theta,Alpha,Beta,Gamma
0,25.559909327776268,22.82637653944137,22.354335129780814,19.4759755901957,16.194983009243373
,Delta,Theta,Alpha,Beta,Gamma
0,25.559909327776268,22.82637653944137,22.354335129780814,19.4759755901957,16.194983009243373
,Delta,Theta,Alpha,Beta,Gamma
0,25.662776223175868,23.732638330579157,24.31675984375893,22.54038124725953,19.707858617516973
,Delta,Theta,Alpha,Beta,Gamma
0,25.662776223175868,23.732638330579157,24.31675984375893,22.54038124725953,19.707858617516973
,Delta,Theta,Alpha,Beta,Gamma
0,26.022950957262058,24.060010613097106,23.456274805063906,21.836537773128065,19.562326589124083
,Delta,Theta,Alpha,Beta,Gamma
0,26.022950957262058,24.060010613097106,23.456274805063906,21.836537773128065,19.562326589124083
,Delta,Theta,Alpha,Beta,Gamma
0,25.38834685041214,23.214745958506747,22.53483414878329,22.103947268989135,19.797973928494496
,Delta,Theta,Alpha,Beta,Gamma
0,25.38834685041214,23.214745958506747,22.53483414878329,22.103947268989135,19.797973928494496
,Delta,Theta,Alpha,Beta,Gamma
0,21.962988474917942,21.141528581162905,21.701547876405876,21.820166350230494,19.731534134423118
,Delta,Theta,Alpha,Beta,Gamma
0,21.962988474917942,21.141528581162905,21.701547876405876,21.820166350230494,19.731534134423118
,Delta,Theta,Alpha,Beta,Gamma
0,26.50691430406557,25.060426832643625,24.803528737750074,22.659227293580045,19.700295333620076
,Delta,Theta,Alpha,Beta,Gamma
0,26.50691430406557,25.060426832643625,24.803528737750074,22.659227293580045,19.700295333620076
,Delta,Theta,Alpha,Beta,Gamma
0,23.429977179818778,21.32233442462793,21.52479036067913,19.24688573053625,16.778992716576376
,Delta,Theta,Alpha,Beta,Gamma
0,23.429977179818778,21.32233442462793,21.52479036067913,19.24688573053625,16.778992716576376
,Delta,Theta,Alpha,Beta,Gamma
0,20.762787898221475,18.953567419536345,18.888318840851714,16.354030332812677,14.01956874199928
,Delta,Theta,Alpha,Beta,Gamma
0,20.762787898221475,18.953567419536345,18.888318840851714,16.354030332812677,14.01956874199928
,Delta,Theta,Alpha,Beta,Gamma
0,18.086443778214573,16.780469807412445,18.086681509530543,15.71719907875589,13.387939027721545
,Delta,Theta,Alpha,Beta,Gamma
0,18.086443778214573,16.780469807412445,18.086681509530543,15.71719907875589,13.387939027721545
,Delta,Theta,Alpha,Beta,Gamma
0,19.863889376005396,17.71051766728569,18.368356487000106,15.82837711435759,13.310948698251309
,Delta,Theta,Alpha,Beta,Gamma
0,19.863889376005396,17.71051766728569,18.368356487000106,15.82837711435759,13.310948698251309
,Delta,Theta,Alpha,Beta,Gamma
0,26.84209416699122,25.526539051465228,24.88233237483506,22.597635236367847,20.228271492316235
,Delta,Theta,Alpha,Beta,Gamma
0,26.84209416699122,25.526539051465228,24.88233237483506,22.597635236367847,20.228271492316235
,Delta,Theta,Alpha,Beta,Gamma
0,26.455748011096397,24.243782580480712,24.269169697952663,22.233753595396216,19.90357515841906
,Delta,Theta,Alpha,Beta,Gamma
0,26.455748011096397,24.243782580480712,24.269169697952663,22.233753595396216,19.90357515841906
,Delta,Theta,Alpha,Beta,Gamma
0,26.806248287742513,25.532802756526593,24.771028766636285,23.120029657982844,21.191823487685483
,Delta,Theta,Alpha,Beta,Gamma
0,26.806248287742513,25.532802756526593,24.771028766636285,23.120029657982844,21.191823487685483
,Delta,Theta,Alpha,Beta,Gamma
0,26.852278834413376,26.326264668617103,26.133525403772573,23.91423723312109,21.031870317606028
,Delta,Theta,Alpha,Beta,Gamma
0,26.852278834413376,26.326264668617103,26.133525403772573,23.91423723312109,21.031870317606028
,Delta,Theta,Alpha,Beta,Gamma
0,27.47970935528807,26.364442003906024,25.28757567999829,22.77021994882078,20.046872345287525
,Delta,Theta,Alpha,Beta,Gamma
0,27.47970935528807,26.364442003906024,25.28757567999829,22.77021994882078,20.046872345287525
,Delta,Theta,Alpha,Beta,Gamma
0,22.07527596047041,20.840963129421482,22.118199339973046,21.09371081612646,19.091829706365658
,Delta,Theta,Alpha,Beta,Gamma
0,22.07527596047041,20.840963129421482,22.118199339973046,21.09371081612646,19.091829706365658
,Delta,Theta,Alpha,Beta,Gamma
0,21.742733314933368,21.094698788878805,21.592572578812405,21.19614945367095,19.13059014187467
,Delta,Theta,Alpha,Beta,Gamma
0,21.742733314933368,21.094698788878805,21.592572578812405,21.19614945367095,19.13059014187467
,Delta,Theta,Alpha,Beta,Gamma
0,19.77823590622671,20.08192208676913,21.200532464867035,21.96133482541871,19.5717223851221
,Delta,Theta,Alpha,Beta,Gamma
0,19.77823590622671,20.08192208676913,21.200532464867035,21.96133482541871,19.5717223851221
,Delta,Theta,Alpha,Beta,Gamma
0,23.211278708180366,21.011383037668992,21.289857746260736,21.468650080260687,19.67965288793038
,Delta,Theta,Alpha,Beta,Gamma
0,23.211278708180366,21.011383037668992,21.289857746260736,21.468650080260687,19.67965288793038
,Delta,Theta,Alpha,Beta,Gamma
0,21.944914043232828,20.584131754286666,21.174571313968798,21.852864133117755,19.45421814316014
,Delta,Theta,Alpha,Beta,Gamma
0,21.944914043232828,20.584131754286666,21.174571313968798,21.852864133117755,19.45421814316014
,Delta,Theta,Alpha,Beta,Gamma
0,21.720617022062015,19.75859832512793,21.823262108863666,21.333020991794214,19.415427191175116
,Delta,Theta,Alpha,Beta,Gamma
0,21.720617022062015,19.75859832512793,21.823262108863666,21.333020991794214,19.415427191175116
,Delta,Theta,Alpha,Beta,Gamma
0,23.488451278148805,21.48673026723426,21.91208651029205,21.658498061786148,19.379563436313212
,Delta,Theta,Alpha,Beta,Gamma
0,23.488451278148805,21.48673026723426,21.91208651029205,21.658498061786148,19.379563436313212
,Delta,Theta,Alpha,Beta,Gamma
0,21.305743970832278,20.07106800875941,21.128654053623265,22.13029766372305,20.021486564795307
,Delta,Theta,Alpha,Beta,Gamma
0,21.305743970832278,20.07106800875941,21.128654053623265,22.13029766372305,20.021486564795307
,Delta,Theta,Alpha,Beta,Gamma
0,20.69709272918924,20.84093587972241,21.500025966050238,21.888488688793686,19.4988251520724
,Delta,Theta,Alpha,Beta,Gamma
0,20.69709272918924,20.84093587972241,21.500025966050238,21.888488688793686,19.4988251520724
,Delta,Theta,Alpha,Beta,Gamma
0,20.893645323490013,19.673383965564913,21.920151970746097,21.71939758454555,19.65207710198378
,Delta,Theta,Alpha,Beta,Gamma
0,20.893645323490013,19.673383965564913,21.920151970746097,21.71939758454555,19.65207710198378
,Delta,Theta,Alpha,Beta,Gamma
0,20.645028263483447,20.495654318851127,21.69232323267832,21.462183414040304,19.270993414664964
,Delta,Theta,Alpha,Beta,Gamma
0,20.645028263483447,20.495654318851127,21.69232323267832,21.462183414040304,19.270993414664964
,Delta,Theta,Alpha,Beta,Gamma
0,26.33307462022495,24.136098493390683,24.650411015686146,22.50574144827023,20.314243374292456
,Delta,Theta,Alpha,Beta,Gamma
0,26.33307462022495,24.136098493390683,24.650411015686146,22.50574144827023,20.314243374292456
,Delta,Theta,Alpha,Beta,Gamma
0,22.885854078146068,21.76359616553261,21.1977116904864,21.652604259886544,19.515890580310607
,Delta,Theta,Alpha,Beta,Gamma
0,22.885854078146068,21.76359616553261,21.1977116904864,21.652604259886544,19.515890580310607
,Delta,Theta,Alpha,Beta,Gamma
0,19.930264917346076,21.25127635241008,21.481886256928632,21.778819773149294,19.944721751933
,Delta,Theta,Alpha,Beta,Gamma
0,19.930264917346076,21.25127635241008,21.481886256928632,21.778819773149294,19.944721751933
,Delta,Theta,Alpha,Beta,Gamma
0,22.212406904902533,21.67745713146698,21.958445356911987,21.735833226181207,20.033450771509113
,Delta,Theta,Alpha,Beta,Gamma
0,22.212406904902533,21.67745713146698,21.958445356911987,21.735833226181207,20.033450771509113
,Delta,Theta,Alpha,Beta,Gamma
0,20.93182374401737,21.139682267039625,22.066792731823774,21.820819249577767,19.488332946914007
,Delta,Theta,Alpha,Beta,Gamma
0,20.93182374401737,21.139682267039625,22.066792731823774,21.820819249577767,19.488332946914007
,Delta,Theta,Alpha,Beta,Gamma
0,20.99202737475842,21.54923339727948,21.829907539647337,21.899476822070213,19.928142570113316
