COMB1,COMB2,COMB3,COMB4,COMB5,COMB6,COMB7,COMB8,COMB9,COMB10,COMB11,COMB12,COMB13,COMB14,COMB15
13.445050107667637,14.837124357926472,12.578356983026834,16.73201823804701,16.177999051008918,17.580708187383333,15.459217156912558,17.11156063054089,16.5297504297246,17.918310494037446,15.864123775046348,17.413981745905048,16.854130296568886,18.198501720323865,16.22610968583815
16.434739086232643,17.146071719541656,12.448476200942912,14.82836267983179,18.593975703566336,19.29470461184702,14.776651582758172,16.171861275696067,19.745368870217057,20.42949331811161,16.122200051345747,17.49277927631566,20.83000587898873,21.497619204874383,17.44504377262924
15.051047005303458,17.93586534675647,13.45749718450745,11.890352000598206,13.652399395950765,16.555551355157338,12.160996794288604,15.294825543074566,16.5407698819465,19.413249791039892,15.534320029128796,14.20858360352909,15.686106901381264,18.623316077359178,14.480959394138802
13.242029018502713,14.496871787820398,14.100993010310418,13.432230061668257,13.955828975392237,15.185281264837572,14.798047783902046,14.092058539054973,14.735607322374632,15.904297912123653,15.510049005949972,15.158068231601296,16.02635749766477,17.047998845761715,16.64504096408174
12.122590724730616,14.06438936990541,12.774935871051047,13.568546433335696,12.912975672608702,15.020492144956537,13.645659966630316,13.554027080484136,13.238548213919785,15.11100776182034,13.691924404790042,14.276527986107329,16.052217095358547,16.867200393678722,15.618331532599257
13.995806605211842,16.81490814707255,11.03356036691475,15.136833688682472,15.305575165830168,18.182741310106906,12.980927940676544,15.713518850759389,15.77585892061745,18.74200629509207,13.779896598183711,16.50221519104517,17.100578129433202,19.683539821755065,14.185487527024122
14.2894170856107,15.44975342786394,12.004414043873837,12.607179400374102,15.062925368364924,16.251934816797178,13.001738067823558,12.15688810049048,16.079446053376635,17.162816745290613,13.306254043851425,14.581150655286049,16.0421964501622,17.43119609940508,14.921511986133336
15.523510313989508,16.925013552346577,12.637310312818688,13.846171030101385,17.330437921919696,18.775524512703036,14.539742038337954,12.96934945357939,17.156891909076958,18.52475364503785,13.774072054079236,12.084746307284393,15.811586047335036,17.205514392277475,12.806942874938438
16.207766885917504,16.04750392666774,12.71245137367442,9.168967094471723,16.75795034814272,16.60467453037222,12.645871379453189,12.926065507153902,17.755823488303676,17.62888369234025,13.729949077264113,14.785916651204492,18.414019579745,18.345975938858707,15.787083039792968
15.10340190962054,15.427579942104447,11.594297459282572,12.630972986621025,16.433463729097898,16.73150231704875,13.165910617327972,12.96948833359922,17.18072769576467,17.464594558124894,12.495938218453515,14.556617986673835,18.038121800344893,18.29024731575442,14.563162777582786
15.625333552941669,15.936069502388747,10.767035531296964,11.17682898527668,16.348585909673886,16.64547209242552,11.478180714779231,12.906692261855374,17.050004326050917,17.351524415159492,12.99906859546837,13.323676635712337,17.294192290322474,17.610238063621154,13.111280449323989
15.51024388162318,15.752379879759388,9.605685567014987,10.231319458710932,16.107047054595295,16.348090596547586,10.503001263324292,8.39464598383904,14.963371589251937,15.199742303075666,7.674935720118834,11.274054087755651,16.467757414189826,16.718746127101422,11.267010249755948
15.345458284019696,15.604154342870816,8.405401893144752,5.769060705090657,13.288840675086556,13.544137356862253,5.513875379523181,11.808478968030691,16.9780554829964,17.258244213875976,11.599636343502908,12.291279516801946,17.185290052155338,17.468324893412127,12.053842785646165
15.38671416297841,15.663478300892534,7.305157868934522,9.157947279456252,15.899065643561944,16.17833536499248,8.275600323908005,9.989618068196153,16.59936558595761,16.87208423374934,9.33409732752543,9.793384295380823,16.19518247782345,16.471408158535013,8.794718937655956
15.536326922060002,15.817735726587063,7.237499201416697,8.894757846897544,15.822305853587553,16.104490197331234,7.864818964451696,7.479577503639922,15.004625532898972,15.284029360452156,6.263830371921102,9.519863651271628,16.399832220753122,16.681173715571845,8.779306322399147
15.488423151264202,15.767550226635132,7.469445319412648,8.66056452285592,15.693965733409414,15.972920890437925,8.0418061763532,6.680800090119373,14.625676304288117,14.901105739994092,5.698966286204801,5.304038891866475,15.322271821408016,15.600287560518687,6.35307691861613
15.500678367831703,15.776238906040206,7.702583174076648,8.552195309350378,15.666216136096478,15.941661508092782,8.216188413989018,7.190501670041997,14.64382956296448,14.915486253742678,6.68662698614117,6.236751105762524,15.377501559805086,15.652212786864649,6.107773853381827
15.521624255762902,15.793796219571387,7.950097079654585,8.462856671693265,15.622492288335714,15.894301675937689,8.343505618444917,7.59088549620464,14.783112515633816,15.051470283728005,7.296618945653155,7.578420337946468,15.456494002651452,15.727593197616777,7.1428927561906015
15.549089678600696,15.826179758167854,8.209915103641176,8.415821647219206,15.620935841299923,15.89746257820528,8.539835490580739,7.959188101715715,14.947406520637305,15.220434971448803,7.757961033508783,8.1161113347651,15.52247503758744,15.798291358827257,7.679073021303463
15.596737871617748,15.905380160068743,8.260739154957284,8.302194720549977,15.652413646868045,15.960292898758963,8.579661944786553,8.333062740260328,15.073371156775908,15.377278131398318,7.9312718155926305,8.688435272612574,15.62324080985142,15.930063728299396,7.959279918512845
15.71013504135174,16.120467512690556,8.25032519349508,8.945333038904215,15.76059064168935,16.16999401845324,8.556618041087175,8.894818665505705,15.231005107516737,15.635081486337176,7.830799353064269,9.277916446839866,15.78816126419672,16.19540157511301,7.849387343199589
15.935446643333764,16.472277577675893,6.763044325132008,9.9548817548578,15.9861922674824,16.521892962870222,6.7806886790424095,10.009691355489064,15.47850214187991,16.00795112189918,7.376596457612675,10.646513761799875,16.062605645741737,16.595428021103437,8.163639203448847
16.034366543483532,16.651796860939495,8.507303018886189,11.969866850572531,16.089182392494973,16.70637028471352,8.786047766664865,11.597992283050852,15.589547795909064,16.19940341184845,7.829935584616481,12.16022057502506,16.21038543364537,16.82151952217984,7.677975640853919
16.55396832477736,17.046061243925433,11.671825727177032,11.620084739539104,16.616779399832048,17.108366464056097,11.72630602644676,11.271651912864437,16.10346211638716,16.591076713100012,11.448137843236063,11.867902989320417,16.762695236515228,17.25163516509793,12.114529911081409
14.719409707398832,13.930734085853576,9.80492071824796,13.851567350014648,14.783334063684103,13.969896464559197,9.684003033232797,13.198773541105163,14.285082223592116,13.47401206204516,9.28366613552391,13.884442444760532,14.985142806353725,14.219151869719196,10.301254684229235
16.590843831799603,16.736301195624005,12.295806853500777,13.292553373416547,16.65130657887585,16.796737719211126,12.310450803453904,12.733203139266532,16.02590797933638,16.169834784610625,11.601483340122062,13.562886761434022,16.798260332735207,16.942372779651496,12.490627203949549
15.574641503961344,16.30016055542739,13.364519103102486,13.46978498045417,15.516604207767148,16.24673289586673,13.336372252048449,12.66643065872769,14.763356883278805,15.46078632452148,12.561516192770254,13.629028669336194,15.794855362661552,16.481616544586387,13.522287764175925
13.962215303600178,18.032444431355547,13.045699492304063,14.668992140445969,14.211786512008231,18.24228006479097,13.228554491466944,13.506521604976472,12.931166083546923,17.029364104348392,12.156779759417008,14.969430445838151,14.32805481805882,18.49415557014265,13.674367642776538
16.103749173453068,17.001005141210552,12.777898565837766,14.28548438540685,16.372097089184784,17.27269701101466,13.087210833083102,14.400851167108046,16.57181677482734,17.467136759425138,13.209091267942425,15.317473717400796,17.48736376000291,18.39233653889413,14.21941240291459
16.290755051562236,14.473913300278507,14.23298455314117,15.311584953003075,17.38084933174744,15.440173932065283,15.312784416936028,14.088070287914697,16.281288345815433,14.507006084599984,14.118632697204925,15.040072863884468,17.409178278209783,15.621082683873023,15.063526151006863
17.547312628155137,17.363770209473145,12.64838262486442,15.356538353775038,18.43504239244901,18.248654833277094,13.558164524949202,15.016661603094594,18.20667066276033,18.02650789451736,13.343837582539011,16.816622320310906,19.86185782222628,19.6891131810875,15.587512839370811
19.189799958944462,20.88461667806513,11.738800778874886,15.396768888404942,19.809599163261595,21.49981525696257,12.557534526929848,16.050680736789513,20.38821911196079,22.076054654326544,13.298894961863144,16.364656150849683,20.74117874226444,22.45686541641192,12.677151398449665
17.28886853337144,16.534455117800363,12.53064421748053,14.81623015679508,18.232810061215208,17.527089887656548,13.651497009472154,14.149961905934797,17.958734987595136,17.140555400733668,12.656862722189356,15.665658482481224,19.80545761694732,18.79110023566177,15.625063379170586
17.05908446259449,17.873148139156104,14.17186205941111,12.602954153900718,16.88595426213976,17.69905184680809,14.001322856573866,13.86425498906717,18.94584778377124,19.71846936054901,16.036430191841177,15.994038479151806,19.799972382374225,20.590086418541315,17.27285097354629
16.394247978100346,17.359003599170745,13.950592110787936,15.743476736979249,17.433048720623308,18.42013796804425,15.061074212667585,16.77806944388756,18.55571767082064,19.41885664947084,16.20137142683618,15.793437380718524,17.59124175880606,18.5018873645836,15.150610406236405
15.87547227914044,16.889205175564136,12.306860225514804,14.691403004076587,17.862324554851774,18.900588575086683,14.32186531215962,14.644820181896035,17.90032957290268,18.935002835899024,14.54563263820303,15.843283911735544,18.80775374674698,19.850607793073845,14.721194799896496
16.970966279468524,17.81971918303697,13.18008405756053,14.408220986804515,18.97166730632674,19.8550775550741,14.81521161060788,13.782961141158047,19.329228305530968,20.14225320013206,15.62590265268459,14.720473774543883,19.05270661924645,19.935712498221413,15.15497084202634
17.380153302735838,18.621362679300045,13.369742163706205,14.315048151720628,18.93352595162753,20.189073550107874,14.704418151583145,14.46173852406698,19.23487768210868,20.4894942848788,14.95721932905319,14.72757453665301,18.91138351841968,20.165200771957323,14.941509473074351
18.2473557241146,19.165242911360583,14.70356418018169,14.485824414024124,18.986245407803608,19.904045538599394,15.37825678521223,14.50224088801504,18.880325890851186,19.792333225761336,15.328448254050302,14.952695062931072,19.48757789723253,20.39943440971212,15.820231061004296
18.67775617654972,20.19741745817169,13.807270624190595,15.282014137291746,19.78890815904042,21.317843101085398,15.076143434489166,16.096129023469512,20.75138642490844,22.259365409914626,15.589539690537729,16.464015656073727,20.91892221437472,22.436017570590085,16.004280338886996
18.537134278486747,19.707582446803315,13.21350430982168,16.432688180467824,21.440678455339334,22.62238822610759,15.911374469723889,15.607925022273871,20.827725046237525,22.00166685150177,15.37050053255376,15.931544957548578,21.1643939512925,22.326096848705497,16.022922167887458
20.92746290668576,22.474074676088904,12.99101673902201,13.679016010797154,22.50410905392641,24.049525450041195,14.35261046164471,13.36136468288682,22.171983447873405,23.71680420436779,14.136700875751169,15.580744327016996,23.90227468827186,25.44309857920284,16.451072332206653
22.50828957941712,23.97493132770277,12.865269737472143,15.78121539802996,22.766131382799013,24.2333557516877,13.153390088642638,16.813982744069882,23.819348116970765,25.28711880234631,14.334368424713889,17.654552049770253,24.471331156914392,25.940805618837565,14.106248160138584
20.221324699270948,21.242197723785456,11.654104652982337,13.726694408696972,20.04835904513928,21.06878162746608,11.151877500059785,15.380217154081809,21.99626688236891,23.01484099511692,14.179099711451606,16.15961056373015,22.571220501719875,23.58487358572175,15.14925846257278
18.282844243834653,19.55970470895653,12.76429380364694,14.479970148244965,19.341285962954014,20.62079930582748,13.79011664136367,16.93311296401506,21.33936673616797,22.63477168773265,16.35835565520647,15.931256468179546,20.91578268413252,22.196820558051197,14.703306645693791
17.329801376661162,17.488587682883942,14.434129764545892,14.784329731347816,18.07122473537635,18.22665141706941,15.221595051658436,14.845348951268727,18.411188571454076,18.575293932389,15.43801508010847,16.085339508259267,19.324395133032333,19.46243838107793,16.599967908869477
17.666589480101003,18.790650728123065,9.611013519352618,15.42865925079627,18.31663403227204,19.436224808186303,9.251966465084848,16.433557890681193,19.634751608429735,20.72842129893895,12.496187289284851,16.831294251993477,20.323375485637683,21.392882074643055,13.831673201589446
14.223355158847705,15.654132693034692,13.506967088300438,14.90350862675134,15.909095850250733,17.396828223073445,15.40337706066896,15.43630667083328,16.852128255997933,18.180361449992397,15.86740556632686,16.344868768425343,16.940946639830848,18.446222878725763,16.753554148384804
15.569606580372843,16.021575019030454,12.816829057544677,15.79830293739522,18.200127316327965,18.600744271861828,15.656233881947124,15.333858873217288,17.794228674127556,18.20857468015624,15.182566872290248,16.49857358451449,18.99744326016218,19.33655632917059,16.476757971319042
16.460540340897943,17.081514130334625,12.250497324109505,10.479756273000948,17.833942091198253,18.448408662559324,13.764139189046366,13.642009051541894,19.68347435957827,20.26788900804018,16.024652657482665,13.892483639704464,19.7714598789598,20.37434844580354,16.096713945313436
15.470998197592392,17.046088002281465,13.070620721877471,13.855397555082224,17.1894202996748,18.781154892200103,15.020814703955494,13.915264735945662,18.225055110433058,19.69755965252417,15.072327618276251,13.166008297250077,17.353518840814754,18.87929173922158,14.640320983365694
14.769191959917348,13.106847146857872,13.719577819057202,10.19494013713877,16.005716957139107,14.506829735628296,14.757749141484869,12.312475603504208,17.0264946060664,15.483220549842551,15.210017658036971,14.14045839162608,18.144715818730315,16.928888036763773,16.276952577536775
15.706895668293155,16.79489193370856,13.102546460819942,13.528341555169057,16.81593656392404,17.894146985703323,14.215345423693558,14.39664847596736,17.550196855620012,18.63282443451073,15.107866487538857,15.011163616099608,18.13776038192079,19.180161976480267,15.491172229335218
15.145893119847711,16.762500309314415,11.6895571110554,14.471953622614633,16.734599719440258,18.3659484503201,13.07700531869952,16.612591697880575,18.418482383965756,20.02545020605597,15.582626463505864,16.22641080073663,18.103352519522787,19.805811992330742,15.051369781172449
13.650466285757268,15.608090338151454,12.719399219806514,12.57941768464178,14.583837369425764,16.53397574998317,13.668500376799866,13.535137599503154,15.64289862981583,17.595514134097094,14.6315143269889,14.561587432927476,16.962706405510573,18.77513153896682,15.85624992909638
15.403911147640484,15.316412114804823,12.920657425556264,14.557810154089134,16.02840733496621,15.977002552178616,13.792569798804728,16.429094007703938,17.587705709282975,17.604765958556136,15.768895539478924,15.53606608071253,16.86491426483376,16.863277312438605,14.945097694098106
11.76758238348018,16.75776991176134,11.994530203988244,13.788421025445292,12.440807506034922,17.388056706988657,12.555756187410491,14.008504177822802,12.51783908865412,17.592179696320066,12.76899557239337,16.224475180454025,13.802705902286068,19.445545105035123,15.27346549611451
14.365894726318746,13.368411715282758,12.667843734358716,12.67095337809464,14.804683321194382,13.675531553134167,12.861106859418337,14.160596652208012,16.02065899920061,15.022629171513447,14.578844028039702,13.994057217206011,15.95535481901641,14.881322525610717,14.437004742722594
14.427494937340173,16.883768316331306,12.700135442178455,15.208120900105072,16.48418415933247,19.037704865717075,15.14720664715718,16.032596972697903,17.15197016897911,19.686971122286923,15.854974276458178,16.478474441743938,17.23640409146144,19.98225282564714,16.460108231039296
17.436806425396057,18.882504108094512,13.834110094896976,14.939931160896574,18.875654181146256,20.323693867988982,15.28575645044921,15.266757558378576,19.14615897334844,20.588009258416644,15.605372226377575,15.435689381316974,20.12847188687782,21.597707845044763,16.321920192582716
14.822390112982,16.019282443296486,8.974120863538296,14.923307762981258,16.821720051628528,18.025704692427983,10.583190226722362,15.873404072710416,17.639847615735714,18.813554685078326,12.70024129789462,16.33070413320103,18.32437562073959,19.41244240638613,13.97240552414169
15.592669715704934,13.607019948570017,13.889553038512458,14.502353053542794,15.428167637894653,13.41557176024278,13.71485230384298,16.736467034416453,17.681397284513675,15.958460923515297,16.19652130400437,16.572559526434333,17.608850954313734,15.68045407669303,15.729684589316086
16.909804536086906,18.084625680786992,13.078030262221723,15.662294680325088,18.312968627811177,19.51251304112804,14.023546993029695,15.73383067870678,18.516829724959912,19.70282703073704,13.981735658464858,17.423062955003424,19.46647845368503,20.742880207673437,15.70916988695194
15.452919900169276,17.580196235991608,13.035790259280413,16.061079018325294,17.230710430585884,19.35254034569606,15.078114218553278,15.99045970036592,17.202779776698883,19.387952788427384,14.818831111869102,16.134704608758593,18.511211257468748,20.53678462714757,14.664413547039707
14.613492322799114,14.374435389308942,13.42229892837962,12.638876998487053,16.250969404653862,16.015080354637654,14.775610757813462,12.654969992237382,15.974937498765508,15.713772628309677,14.597941087856151,13.89787450229081,16.63664444797912,16.25319163610731,15.487860082254288
14.55885266215199,16.049025392640388,13.92421541515729,14.099584640171656,14.961335288602868,16.498136144928857,14.444058422860136,13.996358699641268,15.247213772576666,16.833289769819217,14.406295154953431,14.087294039972086,16.326486274885237,17.978541068704565,14.886837542758832
16.243315976317554,16.87930131059567,12.71393600841969,13.202503223415617,16.875115145117217,17.465124305513786,13.403784231908846,14.606334828538335,18.08901477723108,18.616946124605427,14.858387429483898,14.4511940640946,18.603101459557458,19.164198193389645,14.9364486780886
15.467933807187457,15.538697242213164,12.70890377121434,14.614211352733552,15.75323571026471,15.8406281735774,13.14842731558922,15.389237626064574,16.61135101410774,16.73281031680653,13.896703298701452,16.99600344925787,18.26242024937259,18.41556928416864,16.40610860217615
16.04656130232463,16.350182697964865,12.86691532844578,10.734540072795085,13.783865519536336,14.085794565348817,10.705884182377632,14.08421341858354,16.946907751119355,17.249142182355936,14.116005304023997,15.79075238286858,18.38376920002004,18.638787830626363,15.37342257625518
16.98597717651512,18.52866676626156,13.323693109354563,14.378759033878524,17.499665869298635,19.04893230399424,13.83373515065034,14.470988153123022,17.53385767701502,19.083532965578907,14.045165206109491,15.770931951305611,19.09783880373733,20.661934178586343,14.71103010388158
15.32331744508205,15.428272967749807,13.443883590121033,15.086836289132318,15.95826687549371,16.10380020705181,14.00492213330658,14.905462973122749,15.756760004759592,15.884044807513789,13.842965480651824,17.882459310792584,18.55871125962233,18.478286570427866,17.10237763335357
15.612587503504354,15.395451367295957,10.513541951532003,12.931744688470058,16.08099090999228,15.892179780443762,10.340064603159684,14.27979298460841,17.451312716307115,17.171626375868595,13.047881696022296,13.860505522770447,17.452323251766053,17.296446715900853,13.665089551255518
14.921899853204383,17.71258468078194,14.198301248521837,10.319418232644058,14.019562817527774,16.709276399706315,13.037867689094254,13.089311743609,16.074647849746842,18.754044841762525,15.566770803336384,12.57489494165073,15.828375247978164,18.75247396098444,15.561462665487593
17.024729215948156,18.266853276549515,13.264110723256069,12.910882047981282,17.37246667404218,18.617067159338617,13.579332936450625,14.649134712339864,18.887887184996,20.16210777751759,14.700442494491956,14.82884534703824,19.803633238795065,21.01104952220604,16.61107875518804
16.163974458200364,17.424213488769777,10.786094220407527,13.958637931848846,18.150485892432844,19.426698779754343,11.299173267094568,15.71995474601529,19.004750409822066,20.1950272278904,14.568534314507165,16.113542524777653,19.211177145705257,20.680122850699277,15.83936559946952
17.015616920772903,17.18423699303237,11.554320598030932,13.69645194227835,17.837629368251267,18.038688807233484,12.646756781974128,14.901879366659026,18.37411535308216,18.51001114828015,13.667055218913717,15.320502484469332,18.99502613790065,19.24028402686448,14.355397822475211
16.41646664809931,16.67246712355544,12.968853235644666,13.88084454237697,17.231267456890865,17.486693150725216,13.560111391928654,14.387668648896614,17.490134414106304,17.738623988471502,13.996767477065935,14.847645487485206,17.85166170132925,18.115639926561755,14.9742462686846
13.882863106232069,15.092216312885624,14.22169473275754,15.734985394033886,15.251510282276424,16.59095868436759,15.768935240005344,15.628052413528566,15.333614223512756,16.60871904730834,15.602347774249916,16.123412628310994,15.652829308730135,16.808109692160194,16.114632492527342
15.686563530391576,18.11705433932015,13.062545935835471,13.105575628813847,15.152075057563213,17.559539504150987,12.38964483840491,14.70280658978403,16.816145807996598,19.17897813618761,13.655901201532442,14.840946804358524,17.526213034360424,19.845764675175012,14.29238285637345
12.585179740466245,16.35967729228817,10.616548061839922,13.945070283986793,13.439959240353478,17.153758111701713,11.5560991811878,14.526230188193503,13.94729627261042,17.649658128651144,11.851940040711357,15.54670781920032,15.01876838684518,18.54863472618508,13.156372280003032
13.407510096149682,15.892657854240428,14.060152360981776,11.967866369288982,13.869769764136295,16.290537740488304,14.350804861974815,12.398360845083316,15.386997189650495,17.53464431406107,15.282553244126108,15.248863099406652,16.743055139638155,18.71097472928755,17.114654845602388
15.766307115265324,16.58136935829866,12.638394341821645,15.356036788856969,17.42022846302021,18.338684792302008,14.732234074341118,15.913610935865748,17.96318499779283,18.66095654669894,14.97455441813635,15.13852498428505,17.25971377668369,18.06022610655527,14.260142531833914
14.888909814970043,16.242609012126707,10.694666112020249,15.755660916989754,17.85196567530083,19.171038636122056,14.30477342068456,15.98768809214152,18.05245971774641,19.32591856695493,14.554106243130738,15.39314007857395,17.91168963204237,19.40708531359793,14.283796390135644
14.419990987574888,15.917255033635286,12.25833024227698,15.338335853777169,17.494723400586977,19.00507227467273,15.157601476747008,14.653041638326629,17.34224497751469,18.82639411617969,15.327640702183778,15.177415194595232,18.13981621475776,19.597147590069824,16.289511786355117
17.75219202462252,18.743557373805743,13.852269501526866,14.276854250273855,18.820599035531597,19.817592035400672,14.889062292140066,14.71564090828953,19.54716552744125,20.528796386969223,15.3642198381493,16.795743303624807,20.46550977826832,21.52398201118228,17.25771520147403
16.169859363007216,18.08391426853651,13.988292864938172,13.163000574502552,16.59195300599623,18.5237628416509,14.261764194931908,14.26960622533544,17.27677750308743,19.157252453703844,15.203652953582296,15.965397020985732,18.514790154280323,20.362886189456624,16.784815038928908
13.888782135836015,15.285467470162958,13.125788019893095,14.294439812035066,14.380647632164452,15.753340201177416,13.481809448484624,15.7506497058281,15.69441333442092,17.251878858459506,15.67535877377314,15.082839855712296,15.11794369019462,16.685533483737885,14.853674966630322
15.483138444422874,17.198819386766058,10.246970584549365,14.985327291425302,16.315383005443568,18.050574161795986,11.483970274135336,15.291145110986726,17.232130921585007,18.9067187848961,12.55817895872975,15.522546246584524,16.718280643115285,18.486143758178407,12.25018762283698
16.12899990695328,16.961661133524036,11.34923891109768,15.245546463979563,17.36452478101621,18.212179588922083,12.77675044999624,15.66251541303029,18.373302021726182,19.219496116704164,13.15464083535884,16.532855719779054,18.40666158268777,19.237324272813492,14.526524641618185
15.807106762367916,14.280956787124978,12.855353841378998,12.897828999066377,16.52860223874978,14.942706324865217,13.539904688392763,13.460830087931935,17.79560447646452,15.987100688913795,14.809461231151165,14.594820700203156,17.878171290566915,16.450458388253036,15.347439060597686
14.965460116864124,14.263360127516112,13.554877551016116,8.902888243516463,16.303382748924307,15.511444006252152,14.745157592179128,11.99620523581112,16.54048006280563,15.66208374403984,14.951651915436749,12.590843855023849,16.798739556493164,15.919373125712667,15.246491342083084
12.625224569773666,15.519783369598931,10.84495351469232,13.24909008336219,13.48792500236864,16.26980178606972,11.112097537606514,13.372370232362536,13.39552113604796,16.30909840572366,11.397504538929812,14.907436591017866,15.520529934500315,17.9323752316134,14.17189038294196
14.570496745828336,14.738767813323893,11.832946383168538,13.952941459396303,16.1422063628663,16.31311632758218,13.419793988046738,15.108709874202956,17.43438058801436,17.59161291344177,14.57100280462234,15.884849250506251,18.231323173475197,18.376115887021896,15.416845759863431
13.591023943854674,15.173979431284735,13.42523976281171,15.089034128753196,15.851244320831013,17.366327965903007,15.671598025192898,16.11959321408315,16.730958539584122,18.33128335154682,16.351013185965556,16.99019436322551,17.638700735122267,18.987380467758037,17.436138388953058
13.497626965098638,14.735685287681545,12.194423119336314,12.547903602274294,14.109951366949003,15.373527520730525,12.818011294170944,13.71211007388157,15.40004707869626,16.747325790332095,14.08988456136426,16.15068003093999,17.321044000442008,18.287002714174097,15.995399336047583
13.354938599702145,16.60031932895788,10.92460788943038,14.05053525527144,16.061516301475258,19.23320521211839,13.647375675273375,13.70489504371518,15.865994405898276,19.21542685871999,13.72571520031969,16.43704978399397,17.493150670590264,20.867587955472025,16.36291343563384
14.163170934957527,14.99544383938128,13.392889507079929,15.672563958529096,14.433477253452612,15.293764438717268,13.477114809366029,15.75826458162496,14.64837787153845,15.189676258278247,13.79575074401181,17.196048550740564,15.533840496992434,17.145689133235965,14.671914834695448
16.170413213698524,15.816325127018422,12.976976234305829,12.24729425536756,16.87964760267498,16.504165494162798,13.90320639001322,13.839733242726416,17.842579943879027,17.483590206442194,14.75372817262528,15.418687403502616,18.95262914633169,18.50642319860093,16.532630758272564
13.99879075894949,15.545733777604072,10.8254620376099,12.704623032730945,15.953097294389796,17.48184948324827,12.665080922331576,14.25377304728813,17.083624605985797,18.651580188174787,13.57606585374084,15.836519440152763,17.890856449027716,19.72804493377228,15.930393079168963
15.378267778029864,16.350889630667986,10.238776184289446,14.690660419098649,18.12219099455971,19.076725654812066,12.155337987113514,14.914826775536074,18.26673358130853,19.22237350378896,12.629934647008351,15.341468097385428,18.6897524591271,19.62490815419133,12.705285160190773
14.227717983971248,13.576636122038408,9.849891864386066,12.871017904732309,15.430591575122635,15.028974747866284,12.006749535659612,13.006402996159563,16.0822885820537,15.40261287691322,12.019842799922554,14.106838331914064,17.13264252830258,15.680706676883853,13.83231446060838
12.853355546298282,13.994501899623517,10.240519610691734,13.9286335225148,16.7471924183041,17.860154237283755,14.124781685760404,14.992021882129668,18.06004206070044,19.0897286689208,15.56397109293135,16.559744188348667,18.69272409980633,19.802171072741483,16.563131708085116
15.758965245598857,16.30493650729431,11.817834819878753,12.147647804427944,17.99824955139438,18.542561622190803,13.980539786583345,12.47041143791156,18.18409364623809,18.72177222371629,14.405080119524214,14.675941591084364,19.63880025095464,20.178807078732408,16.376070370216937
16.0790123190991,16.527469591865334,13.682310054753389,12.252288210115008,17.335576345472134,17.788197289307043,15.080598391196697,14.054697548357426,18.834119620504485,19.172556584831103,16.55099893528877,14.507362505523483,19.164357647206995,19.46881648788445,16.837475201195303
14.924374207925068,15.82605615848007,11.275593573121922,12.006881578935795,16.386307995389846,17.27265120363933,12.145768099272676,13.517596066973043,17.20226514789669,18.04750545803392,13.601122465668102,13.23677302754303,16.91255580769665,17.767348438385937,13.40179838749498
15.351209941856542,14.813931413450634,8.589235411786198,12.65662805138557,15.65760524702022,15.121030522484524,8.97585937523568,15.133216281173883,17.722204795719573,17.103435505666116,12.170587269941397,14.774835830844207,18.418529620219445,17.977589440367087,13.596266181117011
16.370011033015512,16.921693919967076,12.053233988097563,13.642965551988969,16.98043608538074,17.525491817344435,12.712701717050075,15.196466016726896,18.373364497982134,18.918734397348366,13.064637637924914,15.423341241447948,18.76127292820133,19.331107271545715,14.552690573633685
15.570710149947322,15.76090935448263,11.82870386781484,14.710378750454623,17.621292381579444,17.820821805829095,13.727248039991558,15.001490374608547,17.69808799318468,17.87391984598,13.495166020804,14.909872491581623,18.16385388117012,18.36721162664447,14.273119612333078
17.104205803495592,18.396922608438445,13.783615329987034,10.906799753192985,18.05588761053636,19.37463767686468,14.84642967967648,11.53792248024181,18.027754018979984,19.305111350198345,14.735201945090123,12.769348574199666,19.07036551775187,20.41095933507798,16.22696236221883
14.272460984340334,14.831290872719425,11.491862969063254,14.96406850458016,15.688516214021254,16.259603370913975,13.224783940123082,15.06314051592321,15.9709241963117,16.46953180845912,13.32370067398046,15.21691696573357,16.13569930508881,16.626447949566103,13.508708084788292
14.961258222223217,14.37850482095642,11.891631394791004,14.939328579218934,16.966038311577396,16.316436562405755,13.65635106851084,14.405087586713048,16.32458532642959,15.713357391218452,13.157010512159104,17.01302300268824,18.300941383505396,17.595083720711166,16.082763864463836
13.91372293469328,15.582844363300234,12.550582784851905,14.210115857987253,15.949883915637406,17.57568355896042,14.6456268417629,13.6514794281316,15.53170914546685,17.205287654798394,14.154316834659586,14.790972425401437,16.63417607145535,18.23768596579375,15.444253803387967
17.158650067660528,18.576372461946733,9.254540144585496,12.911666477721251,17.49241811254611,18.90122460767886,10.16669432211544,14.62672973861336,19.19467820891151,20.567674137464422,12.891014990011987,14.298268829505218,19.52801974893849,20.929025057131863,13.56264555168425
17.022446359921258,18.70676619157263,12.641839704219684,14.792736898262673,18.045990824524253,19.732780438206927,13.617340423501222,15.75019669316385,18.78981375269993,20.50773431231499,14.714475171056256,16.419193370216316,19.23155459957192,20.957339428576343,15.487215969397376
15.90391735646602,17.41242907614279,13.182880881601896,14.338011066045317,17.088487229625255,18.617900849240424,14.577908427826456,15.56702660492829,18.04615009418195,19.65000242930744,15.959374372464506,14.82689158761928,17.47068161950445,19.002162059815515,15.04527524862588
13.596506892311892,14.40283266363651,11.78926620940443,12.575012196976358,15.346890445027606,16.12309314691272,13.377980065969693,14.18165970028825,16.25989063045297,17.162903415279278,14.43865643681392,14.425481772248544,17.4264181495763,17.939372256821006,15.188994877806946
