COMB0,COMB1,COMB2,COMB3,COMB4,COMB5,COMB6,COMB7,COMB8,COMB9,COMB10,COMB11,COMB12,COMB13,COMB14,COMB15
12.627418591610502,17.158650067660528,18.576372461946733,9.254540144585496,12.911666477721253,17.49241811254611,18.90122460767886,10.16669432211544,14.62672973861336,19.19467820891151,20.567674137464426,12.891014990011989,14.298268829505218,19.528019748938494,20.929025057131863,13.56264555168425
13.796098381341983,17.022446359921258,18.70676619157263,12.641839704219684,14.792736898262671,18.045990824524253,19.732780438206927,13.617340423501222,15.75019669316385,18.789813752699935,20.50773431231499,14.714475171056257,16.419193370216316,19.231554599571922,20.957339428576343,15.487215969397376
13.019228662286865,15.903917356466021,17.41242907614279,13.182880881601896,14.338011066045315,17.088487229625255,18.617900849240424,14.577908427826456,15.56702660492829,18.04615009418195,19.65000242930744,15.959374372464506,14.82689158761928,17.47068161950445,19.002162059815515,15.045275248625881
10.849022893962896,13.596506892311892,14.40283266363651,11.78926620940443,12.575012196976358,15.346890445027606,16.12309314691272,13.377980065969693,14.18165970028825,16.25989063045297,17.162903415279278,14.43865643681392,14.425481772248544,17.4264181495763,17.939372256821006,15.188994877806946
11.461437437300726,17.770361080345353,18.80753240371239,11.062013771495593,11.802409851380634,18.3449975025203,19.389104552230222,11.198571837762078,13.190358238740174,19.658415552695672,20.68709007317828,13.230409879489427,14.881045394818178,20.376094714878146,21.41607646555241,14.444137032924278
13.813209894660083,16.99522595575824,18.214307628348944,12.767577821012981,15.162025534216287,18.49346969453783,19.71026917721887,14.0883913564827,15.844068446403988,19.291234394907516,20.47479445505307,15.145043532712135,16.54479248667426,19.444923703662308,20.715512079650942,15.322250819238924
13.108234880062664,16.113597653831597,17.06325128132544,14.268062110674942,13.98128792975032,17.122857931369133,18.104803138467393,15.203229104528857,13.853055256525668,16.955010702299372,17.89318741419294,15.068326043825389,14.05598963478839,17.39953410093658,18.39218063227428,15.398327729767015
13.072754566879471,14.410924825338418,16.325869533546268,11.721905041814288,13.80213040781236,15.05739831753474,16.95477198295154,12.608204561296462,13.580910414420172,15.636034562761875,17.412124905884586,13.397275080409825,15.420474815115325,15.817543466038972,18.01234432868527,13.718069701806641
12.831449032947239,14.83747630351353,16.258994472838534,8.144825339005632,14.030689722702464,16.37734747280694,17.748820777709945,10.983460476800886,14.710193976226083,16.839303057599402,18.240372461626976,11.59008156442583,16.414128454553826,18.11004647398408,19.359856766345047,14.135326948767323
11.597792026742834,14.4025892352618,16.478805789397914,10.275892325591405,14.497355314120497,17.161376681569063,19.21135418908275,12.8918418304235,14.40445179938088,17.066575278947678,19.101428465649082,13.115702174569961,15.926670539468494,18.521195375642463,20.575563476585963,15.601638426882213
11.993311352517537,16.083777532692984,17.04077467664033,10.016738522932128,13.800875156071179,18.117312696403765,19.078798489489202,12.365744865170408,14.188813390454385,18.447977228906595,19.437547027551123,13.079323456899969,15.55553432057022,19.282635362167216,20.169549272629848,13.458695566157061
12.249125001383712,14.488824627008446,16.456096579917695,11.92793591097013,13.911553169094873,16.225112369721792,18.186315187049015,13.547350094847452,14.630803724319867,17.174330283246434,19.08734739393969,14.53050104085667,15.558774595897109,17.477112360838575,19.525446450827253,14.975724605143585
12.615045486482476,16.396479998493618,16.85816081845723,10.21012042849714,12.168044502213716,15.995848770359416,16.45794451294725,10.028710960470415,13.87670408139093,18.415701566113814,18.894584096694775,13.380436270380105,15.943670306349683,19.163370745482165,19.613985348979522,13.880336239598023
11.2158310690885,16.722286343671687,18.0196760180608,11.110398637061175,12.282203545903021,17.608887644016722,18.922641323634014,12.26421993338333,13.008940291769989,17.993901125953315,19.26326213543485,12.811513090649216,14.190172733640516,18.78126956586313,20.042855974442844,14.03421920170941
11.303193070100102,15.23290605168742,15.329107520377757,10.65270994742626,13.844299717213223,17.615153422418427,17.720325579584966,13.232948116734091,14.049226541419129,18.28390849774899,18.379957771494063,13.473926036653054,16.253371647820277,19.471230168205658,19.505798390954315,15.661481465099438
10.612222882328057,20.24319298583119,21.369651542199154,13.710764871246466,11.05211242547741,21.869422126161492,22.999261862788543,15.39639453186035,14.245692946914076,22.883866066421593,24.004960800033547,16.559478343045196,13.007918361741288,22.20667472128778,23.333483402920525,15.44420000835943
12.928808296047936,16.496346886382014,16.405030613264636,13.019008335109907,12.85280458811807,16.4763908379429,16.387141119693453,12.788879668672786,13.844356260765831,17.163860089931624,17.0712278078853,13.469365257797918,15.913942000683843,18.765700615419753,18.678689345086127,14.705818781583455
11.608817637217081,16.19748193364041,17.771150154494737,11.85345148871878,11.354090360626905,16.24607641078907,17.80282026541665,12.064375660871614,11.89857948175579,17.67134805383506,19.11865455715589,13.006766243533388,13.70425954589754,17.695086682628514,19.365707950258386,14.209622929602606
12.329329195454235,17.445005279173646,18.517568555644967,11.892820817613332,13.303937782185336,18.30989972708679,19.386162610519975,12.822923991320238,14.193730866384783,19.834699800804582,20.880131051588773,14.501647728141466,14.983616759894732,20.362100088511326,21.388286450000592,15.388565836207512
11.252012694919115,14.500467071084216,16.460624700098844,10.473337837665706,12.423857926558755,15.998157660819684,17.936052125519304,11.897453401625985,12.701661641280978,15.642849876691882,17.63842899591746,11.802058232105852,13.63393018828933,16.35177955535668,18.36120882489319,12.806651054997607
11.50852159529861,16.811930919698412,17.98011800901591,12.070678511748687,13.102566949878838,18.266051105099496,19.41883682518321,13.130722274798218,14.560935489349296,18.995487030102538,20.147057142664096,14.873399666814368,13.625923815282192,18.42975411408007,19.613973139364976,14.232203191396101
13.1431807568727,15.923796804065015,15.918591986415768,11.582147230336373,14.432591344519544,17.276216169668555,17.273076540245967,12.84189947150466,15.247656541975628,17.990298900768984,17.970174514639275,13.749938941907464,16.560641969222853,19.018577595347505,19.000047235263217,15.380602587694515
11.628563276658927,14.279875332603003,14.894296445021608,12.289055977222915,13.708331207348811,15.890730475713735,16.65244475016778,14.354135751680053,12.011027339904295,14.53956305549517,15.160312194175765,12.609843085780897,14.796768593686192,16.64203260442254,17.398029823911433,15.26917377075633
12.820993863206734,17.175351560427256,18.498754606040805,13.060513536663642,11.510308775461416,15.881293295717493,17.2042483440973,11.73366658164261,16.332378132516563,20.166876465334216,21.43908549412289,16.39210007871408,15.349651595773539,19.69034047395026,21.047173508513147,15.88396597253735
12.312247555653503,16.255763387617478,16.85688106038201,13.115697327575383,13.65003308615339,17.433737355247793,17.973660781175653,14.470217976092853,15.369424142336191,18.644141889205418,19.330262260438005,15.181283859993217,14.176689818019724,18.050033474562497,18.773010513320447,14.470515252252333
12.229914207639899,17.538316079891494,18.445680891228783,12.100158130197132,13.847531168268167,18.89513942381939,19.813152970703495,13.513360888425668,13.350966874104982,18.665913531536546,19.57595735946205,13.529302825976272,14.700107568328072,19.73003190346393,20.64831130665039,15.048956636815703
13.521116228719043,17.979390121478232,19.31815892058312,13.539113156631736,14.38454214860312,18.73205766381117,20.070673183986287,14.425689667568415,14.594957912489212,18.872237100603257,20.214137952581517,14.625337920465368,15.361137763231945,19.47225780057373,20.843318994630902,15.233623473500913
11.208232680623365,12.455555891930018,15.742175431456886,10.664878855241202,12.851365588609209,14.110009350022759,17.461284610865487,12.323473859818918,13.084319122194248,14.494767530988657,17.76200895220562,12.43425761278369,15.885522369764729,16.898717017676105,19.765202757530222,15.459326423615908
10.833564619195162,16.27855054248026,17.72006892308166,10.942930601391394,12.168533921823444,18.140253473818614,19.567617893445586,13.101509719354283,11.723431817084995,17.680701053136033,19.109768837678086,12.568785390700038,13.23762629609483,18.23798240313193,19.672168569004835,13.251346186600077
12.793539920192284,15.107522972453722,16.703938115463668,10.843894039207404,12.977499040215735,15.544315889997236,17.165179517195266,11.89293637896055,14.481171349326878,16.76471901980538,18.29589849603435,13.204447310781106,14.557420770053609,17.015825104064238,18.85846368674397,14.836720981539084
12.75631560573001,17.459969959616483,18.437435520850066,10.552680756201742,13.207827280808873,17.942920512274135,18.915042737515343,10.674432893748065,14.096916160587748,18.664530267891497,19.64137928070828,12.112196937782299,16.396554824921814,20.587892052913453,21.50959980684796,14.782405549492795
10.966669100490012,14.613453610653908,16.287408084747025,12.630641935494024,13.407625085193075,16.9278455592666,18.582181986557664,14.85340116011692,14.13008262766787,17.520677989277235,19.15538769459463,15.361948878220844,13.55461687716729,17.97254825382322,19.778748473391907,16.501913691520087
10.73365403225714,11.717705630345554,14.302295908151745,11.71231457536101,12.698075248023592,14.309473307537775,16.83716765457773,13.991701177252398,14.430961032104603,15.004659968580171,17.781658894809574,13.888092449999542,12.397500471319324,13.830956601574458,16.35675941151187,13.636642599913127
12.138338465990275,17.353005470109295,18.117024711487524,10.620824580011492,12.692027257469489,18.123740101638017,18.891693324965257,11.618087183767283,14.626752108117573,19.529503705569475,20.28136737851507,13.96611167735523,15.70408771125304,20.169062917575243,20.899608569834346,14.941251307508564
13.846480027220892,14.299107859092802,15.382789514097938,12.72552179967444,15.591100618611524,16.01891487130705,17.1220824463956,14.494598093542526,15.773284102943204,16.694475182532113,17.598653599654615,14.266577064197643,15.588922729468182,15.887128353925812,17.048028564597512,14.541892183131761
5.228146460804324,11.235300383204446,12.21614195928527,6.845713125375158,11.411546126547202,17.07278952582493,18.064040181986307,12.576799833902843,13.498037536366438,18.791814268146705,19.735388142868302,14.55264097288585,13.653130774164074,18.798383354153703,19.784635253332308,15.18854169862036
12.806589742396886,16.087355914237136,17.22956831531588,12.614307011252489,12.497516502369566,15.797627061190994,16.937895379567124,12.306974261273057,14.012191311586339,17.523411732173393,18.632487456857007,13.93542449665306,14.625195997899521,18.228495625415423,19.354016392908502,14.166280903033092
11.312579996720165,14.094593452703338,15.135428169425154,10.646995434516414,14.946019549173469,17.36331071162296,18.436589971304993,14.380124623051005,13.316245944700484,16.165679436854596,17.195077649221684,12.603085010767213,13.24102929720535,16.103651646203453,17.147047215260525,12.579840667897026
12.834116350913565,13.82700850398237,16.512076075231906,11.404526254003125,13.981942533533626,15.161380076597796,17.764414565588243,12.94491946534708,15.372636459076437,15.679224008928642,18.630251053912048,12.79157141417233,14.856092071827085,16.76678897034138,19.20141778654184,15.236265635430922
9.924751234454337,15.02652653365693,15.321021360618502,10.481190969087168,11.016719981805604,16.3441747738409,16.632708895647635,11.911457609031094,11.586502429873457,17.196477641342803,17.475156666512117,12.947032714442933,15.026755958145294,18.416307477225608,18.683566361964125,15.278520934005705
11.192845782164564,16.33818327214822,17.496685008752667,10.695431250239219,11.882595942230662,17.105200071364127,18.26258071986644,11.451692054656151,13.490290061028293,18.25523697824734,19.413121889296292,12.943975188376081,15.242354302508527,19.716008919319286,20.93521868299224,14.417595248653654
11.429003992635339,13.979836362904138,15.759194557897915,11.56629776279406,12.823932186978537,15.685247453108795,17.417558249526444,12.981335835441557,14.355722295846249,16.306056456908742,18.180696512504724,14.469067357904764,13.021971317291646,16.05213329411009,17.786992576466645,13.17786258220248
12.825054910165516,16.486701360362055,17.092843920407635,11.827022441054918,13.89459725597467,17.691458772016016,18.272633389692693,12.576510754906774,14.185739336090094,17.86257626091553,18.447044154494115,12.962050294043443,14.129707184785753,18.56606142183429,19.13147317174932,13.140328021157462
11.117367767544032,13.46819264150887,13.884780561892208,9.550333056982089,11.468824871863992,13.841656082180544,14.256162800630928,10.005820036449864,15.043352555142324,16.748942011019942,17.125482298512942,13.265729062647553,15.355857346968905,16.58075953563115,17.04877372335511,14.041843233492012
11.163805303089733,14.36512061927112,16.01105650338885,11.219733792097577,13.37034652671807,16.29598009509706,17.971208370712628,13.391973731327266,15.626879276948605,17.815004261781024,19.593485384328975,15.590770330972529,13.312684365777441,17.445144399701224,19.03622482845779,14.093628281334006
9.918348554189723,15.384853174536811,15.553999550949932,7.1997243907890445,12.428162252071838,17.600817858824765,17.763040396297928,11.048875602506062,12.768130734443059,18.11822409518081,18.284554949732655,11.872894848105009,13.389561685930818,18.281455942867574,18.471881122446923,12.243979167041843
12.920481056266539,16.378022519586096,16.754695763033318,12.264117857642674,14.604095430471538,17.998736515305296,18.370876497767878,14.00416917781644,15.174815448704486,18.423107279144133,18.78726287489491,14.568560478632499,15.07346714908039,18.38203095298273,18.747782993423495,14.505574051297222
11.357069513189568,14.834583054849494,17.51216113836196,12.25248052871115,11.029129292382787,15.961485983960143,18.546613452211794,13.342783710135473,12.828482731366604,16.704622893053873,19.244842987394847,14.412321167694756,14.606453957049467,17.126419266722962,19.800841245596835,14.787089116046078
12.339758784251654,13.200416130223667,16.28490198066581,12.02620476671907,13.166868531157819,14.148607653989187,17.091921048351285,13.036430515851805,11.498362627743067,12.501734147383177,15.60267108245375,11.183270509370159,12.892092254354674,14.138840680872448,17.311143308180803,12.340495812113168
10.04804895614932,16.70977511053301,17.49695436448083,10.657622287700526,11.580724339169958,18.139625142950383,18.925497153582338,12.435321687017307,12.262548288967444,18.797931393929186,19.574146030748718,13.183682333373582,13.829722413981191,19.202388296024946,20.03117750232975,14.24651107953507
8.34534117851503,12.807965440809117,15.389116357363978,6.155784059578955,10.291594028262393,15.412834382546297,17.959509110310037,9.461557078567953,13.095908690133498,17.215494794072328,19.643005123062533,12.452376414896987,15.041301056502236,17.279475463326843,20.158992276877626,13.77237545557129
11.567028588076052,12.997330649161814,15.390792658033579,11.68244916159448,11.849176277459579,13.374495624486812,15.713543397307241,11.907900105213416,12.81794050771053,14.972307214035448,16.94887081107955,12.575264246459142,15.028279556066334,16.241304005149267,17.74372885704321,15.61926275539102
11.709630601492709,12.254449865835323,14.604906311180553,11.629650693843493,14.130009639389622,14.552671935881243,16.794470312997863,14.065625514096856,13.78058320477509,14.361008974483083,16.535126623433793,13.552284652101081,15.020449562342376,15.780747444781719,17.830084396225786,14.283456387356797
10.934974169932149,16.28474384622453,16.462514265704435,11.19437175711296,12.328473243335438,17.557250959376066,17.738609101383247,12.900724196112725,12.562872931146797,17.38836967400622,17.556050592503922,12.301064742298054,14.650973018569921,18.97396397722687,19.13915538487444,14.058671597446684
11.492926199790903,14.575380621378649,10.74946317001445,10.033568346076507,13.001553662822182,16.16019391857021,12.404997789318708,11.038717663055767,13.621746253147881,17.044679356828723,13.8858138105031,13.403837546912571,14.529626521968344,17.350170831740044,14.351557529384097,14.018454342799902
11.99498943862827,16.35326001935653,17.002033573109124,11.387474586170812,12.319558705513646,16.997503044613897,17.635041238547497,12.150960906284283,14.997899709790342,19.088348808805858,19.68873705602762,15.133178617109149,14.210403701418102,19.070227167278528,19.67338991131901,14.643461446115486
9.119951294734873,12.618544644658156,13.574437615748716,9.93431047933486,12.83332418695624,16.333105820313,17.28536025329278,13.543823582753708,13.606186457472294,17.027685660696914,17.973813828504046,14.179156143869754,14.939780973786904,17.805143015813588,18.718253085524335,15.642564635406472
11.318307861873814,15.414876630222224,15.371825136017511,11.29646012301161,11.440924834452753,15.359418929465019,15.318796655769638,11.514141932904659,12.874706954357976,16.49900221579366,16.461236432819753,12.881966269198502,14.03954211873505,17.370432546908877,17.338892826413687,14.189412569778755
11.10351039758561,15.155022163939384,15.051326037766366,12.223366184822757,11.4010199613315,15.270361601338076,15.154553502313982,12.511824508526576,14.08948928048392,17.243161345469254,17.067934183206045,15.04735475416225,13.008067484574504,16.526281096148846,16.382128674525095,13.991544594253947
10.899323964166786,15.562450323573504,16.488506577576185,8.28683019469688,12.646878591575316,16.977249498482593,17.918947972262764,10.516247844331057,12.747287223515933,17.49183579888941,18.39313483528778,11.055298909121998,14.923631850614548,18.210069869950924,19.249325518855617,13.194764713106988
9.496688574234824,14.560704416623093,16.433829220665352,12.429063270550296,10.09865037254369,15.376128414498123,17.241819824450495,13.060550914195126,10.514780055968513,15.5707093533222,17.357089495774268,13.50490743948956,13.801908653430903,16.453569618848586,18.649724312857014,14.269985809653512
11.02993164202008,14.23726834414723,16.574668830870756,11.869271597254054,11.533612661249993,14.647461224940713,16.997302769220745,12.291894813397619,12.474761916392717,15.50829810874593,17.778633534745815,13.391526532783258,13.569090331037991,16.383780963327254,18.577743335010393,14.448968900982848
9.201546436397804,14.170393881272833,15.00068240305602,11.595772732614225,8.626874055388585,14.706044368933073,15.550400049758599,12.296466385061647,12.554825386343582,16.017446120785596,16.73105644340157,13.450709970601151,13.400712474312774,16.266980291972743,17.21329847826632,14.281226577064915
10.570091720257416,15.395119902321587,16.378916862125635,11.5630872198735,11.512680776467242,16.348155811108853,17.348214841375672,12.392778806975606,12.282334657981934,16.78781240144059,17.798095119235132,12.941805036427693,11.738370912755917,16.72496247876204,17.745518096418028,12.408692526419905
10.53464297800955,14.137383207427291,14.267943533761198,11.126413815154299,12.042338905688847,15.446660177165217,15.610301620174722,12.867103290840166,12.314532781528603,15.666100840620572,15.795447224658663,12.182882110732782,12.045377345465162,15.517798304797521,15.629654941017343,11.90253642004558
6.138472612192578,14.36899820218124,15.617107866908805,9.17430247155789,8.743170162508042,15.4680110005887,16.75050523834788,10.490399277327139,11.17000281194425,16.463676816532196,17.863621398231015,12.602373985464602,10.680047053576756,16.327184825180016,17.549838705577905,12.503336193644477
10.875316031606385,15.466537488721256,16.336022338304044,9.882559915364551,12.053922651588548,16.485450579270573,17.34545718347282,10.908856231078312,13.046845456474111,17.721483690311025,18.588043886018735,12.982465590805216,13.74934013162023,17.799498841748004,18.636974179891258,12.377707313277007
11.229202971434898,14.703747552710633,14.847361983577107,8.614169051397658,13.062295783333644,16.725636500744166,16.87478289878595,11.600771935943895,13.100746527483869,16.465721731047957,16.643445636813386,11.279977246048931,13.864201735151111,16.92675881040845,17.11591476418953,11.675650618333348
11.121344607797788,16.084676485832688,17.042368084185142,10.436775852504987,12.044425643014023,16.83203159538271,17.796265170267898,11.331382019074836,12.413280482235324,18.094896780260875,19.015440846002143,12.901159397700505,14.397313779431586,18.4805651089063,19.478484094148165,13.325844489426345
8.489977033534087,14.527411188645805,15.478107422592322,8.67986547958288,11.567556879013678,17.122069672668285,18.085402985857613,11.480001078237288,11.325840459213687,18.03494849770002,18.965314796625158,12.789162132111823,10.601884734395126,17.79618833278728,18.73017136706632,12.421319566111213
11.854888820962616,15.917555902461412,16.46762136934167,11.351418925478502,13.003820919856043,16.921207142292214,17.47987123607353,12.440065952389315,12.517995033781899,17.794660830621776,18.303971855872057,12.792820472034725,14.83415738935576,18.068255282085175,18.674671974261248,14.47268070589686
9.624484220428254,15.86023645475959,16.628864675526344,10.916436341478757,10.112427427417146,16.726970892819942,17.50379015286503,11.601997578313505,11.193231058107372,17.508762945179868,18.301089358031746,12.14745938540257,11.881533850592902,17.264444042086854,18.01704479252492,12.834984644030444
10.234840540915446,12.476661310651409,14.60169168437261,9.368600721426,12.074098005578126,14.039422790709136,16.183495450468754,10.229896247370474,11.043978058442939,13.754205078613609,15.89028161030083,11.220834412218215,13.724453168392275,15.621667307154368,17.474022422750675,13.139016972473717
8.756871134624816,14.896675310852315,15.693685996430824,10.309987893739777,8.320602943850274,15.046001616184189,15.8408577176014,10.376693784760041,9.760786637665337,16.27223945467102,17.058673243298287,11.534898101066819,12.214872069547344,17.061915144420574,17.905723802190565,13.386796234365258
10.363439330443635,12.99940523084006,10.622054964712104,9.649076267228283,11.124231905291186,14.327838426155598,11.617664288935005,10.380592960301541,11.488766457451865,14.314607840729275,11.353988681191648,10.990709344984403,13.66558035843159,15.341035102141761,13.367667160299867,13.300763230983595
10.112997161503179,13.689559630876357,14.084202635843324,9.644389511711763,10.55640119452813,14.061708687057337,14.461036066637813,10.114884504466254,12.480244417048839,15.591033208668987,15.935731455172597,12.169204261761463,12.459266438373756,15.155953904256265,15.535372955736591,12.121748495527473
11.378310722827388,13.423684790185414,15.165776206040407,10.42079637987588,12.350015445106969,14.133510885646018,15.88594523385086,11.663197820179398,12.416976799841686,15.359701280841316,17.00176923971357,11.066658904275396,13.61803128719234,16.328774837670323,17.866114134413316,13.4768551094067
10.11247895051299,15.915025579708384,16.550111736484435,8.811233707902955,9.92346390109593,16.645199198313705,17.278762374920795,9.675098591704195,9.930371679155588,15.747666002409707,16.380024080276726,8.751861492274106,13.04325449412182,17.91524769893938,18.584415073592346,12.06644392280627
10.948997183766757,10.759368595466654,13.494746821339026,9.862139256154409,11.898671649095467,11.658017257541438,14.249897863346073,10.924062735900009,12.156360059508646,13.131101833076674,15.426115733442003,12.567578703720145,13.841550323720153,13.58118152232526,15.778771786483883,13.08522357596579
7.030607656981878,13.044501633470405,14.412694750610253,8.702484360716838,9.4657918628336,14.296961294594178,15.5761631016931,8.447553130215411,10.383381603427402,14.803356387068517,16.045639445451005,10.563713456205006,10.015192810609063,14.812860913616742,16.122603016060413,10.348206769419484
9.265742880926332,13.17296306062486,14.494772343024845,4.355823209467976,11.92738715222396,15.43283290628717,16.714695456476182,7.9059968020999625,11.449410710103725,15.576464745441731,16.934586373893712,8.695598456647378,12.452601184481571,16.277597201340797,17.751057496254937,10.47238008466326
8.884250872269947,14.363358515078689,14.296845092936165,4.818557205370851,10.17141773225527,15.429094913732458,15.36644180306794,6.475292908279722,12.265786180322278,16.93086861452676,16.881341711979626,9.616720260092281,13.619991720825078,17.720555686359248,17.667836004036744,10.88862235369902
9.327487314284548,14.904047123890937,13.584414202381037,9.655157740964984,9.424734462168903,14.945904641048019,13.628949752389937,9.66700068344135,12.013833446612152,16.637970591112435,15.07997721169683,12.651380773591265,12.412777592006497,16.882448664396176,15.339082457012566,12.977182061808534
7.7972974317387385,13.770185012868039,13.648635060256698,8.594645888654927,6.205642790667502,12.541489297219147,12.414470064270947,7.000307191543978,7.534399954902011,13.73191639609747,13.586706562085768,7.762996431052517,10.40668496891294,15.630783966434574,15.458833286906817,10.519163724107285
8.504703409465717,14.013141582083286,13.568877059830042,9.757791583125467,9.575806043632468,14.752204455017113,14.322957966237706,10.627410609916119,12.488590198104633,16.707694878094166,16.32383660535942,13.231525518251118,10.779501339165947,15.526773570171924,15.115719074197461,11.704044930023576
9.387259174059343,11.55924068006786,10.76695343771447,7.16074442331816,11.17161011339172,13.256927962076794,12.322183641368964,9.272941269564885,12.498884616024696,14.364247035464635,13.817521127668567,10.916216028080191,12.88184832445286,14.746564582854328,13.514870430717624,11.384426191761824
7.265048416008566,13.997607474550104,13.349333488341893,9.342364880839776,6.85726872590352,13.671348452093834,13.00888135549765,8.882877406121912,11.47622855733605,16.83658138325449,16.091857053616785,12.785547776254624,11.205696340764755,16.70114040554767,16.0875111148237,12.826321118635914
9.914107172978618,14.012051702078898,14.727342446442416,10.005385305615208,10.266703726915397,14.54587827576105,15.235882678385643,10.283707622487796,10.71402115168537,14.787078206294954,15.498297128465348,11.329016037300722,12.52932140464222,16.00192158693854,16.71546581914739,13.065522500643933
7.405173996483086,12.475956791082892,13.686895013795002,7.020857691598955,7.0417490493137045,12.16770326636356,13.368618533631636,6.942205630720404,10.241262825058172,14.694575945863068,15.72555608468248,10.902665752466977,8.813137273456649,13.31378754035205,14.51717249554331,8.707275822309649
6.469263945423954,11.859452226457375,14.22681935110225,8.150017745012423,7.541084309698075,12.67105865130787,15.01622403822516,9.167918346339755,9.955494142436557,14.101955383638588,16.487767058372157,11.172460723097869,10.563594474564937,14.425822940343808,16.951447298727253,11.275144333486569
6.41455705988506,14.56147830063315,14.95060343823362,5.317233619334483,8.936411740343797,16.24410549558142,16.638315239778077,8.268691644732499,10.731719008538088,17.25178710387011,17.639470898249485,10.187276365165044,5.762264314613219,15.87936819817715,16.269327652675557,6.347949318288902
7.779258069116904,13.651959034771867,13.465898045356463,5.998455452073269,9.316439131902904,14.943250350659838,14.759542925534443,7.680528315171567,10.031470496039823,15.856999583938968,15.675911107638623,9.597976670553257,11.933466010692944,17.02306851401935,16.842456203353766,11.58499596348382
7.4667999067760755,14.106833169339128,14.373033695569589,5.846305148735973,8.725589163955098,14.583721917766473,14.851992931458113,7.836468217964916,8.764552788645593,14.63513488799812,14.904518606221258,7.8650110712142185,12.370357656856404,17.00530143991034,17.248769170560465,11.786826962063067
7.719011476815369,13.504482628747027,12.931925551141397,7.049350871803551,9.289111008647108,14.52556327740772,13.94021446991168,8.39768858805022,9.68992874813683,15.165337671997213,14.622201413166126,10.174507259426626,10.66211946273222,15.775610558238164,15.260928395244221,11.161876886935142
9.877766467783918,14.37290380418084,14.808132657712616,8.616028080421,9.6729732021131,14.417709586518171,14.846829715990026,9.20033724378571,9.787144931564912,14.758117745391594,15.18484741517811,8.995474018803701,12.305513089683151,15.995542518771217,16.455466003941623,11.168983846578545
7.526723464783961,12.797306055445368,10.694217261143576,7.557828449789752,6.843713071082211,12.037544338191577,9.958487802508092,7.00033558864371,10.208830246701574,15.058513843242563,13.153511868386671,10.75557907903482,12.265430471145494,15.792440644555766,13.790529593760812,12.106857516604082
9.2098179071439,13.633553241335173,13.046073791104725,7.522774994783913,10.016265284428387,14.676142166615104,14.07763331187492,9.12453219433856,10.115952149294575,14.178727725683338,13.60924892159593,8.555498708148034,11.334047385384594,15.098596658800014,14.545807378002216,9.87675578880449
8.057157525120289,13.583107437289742,13.882004150745216,6.653839617438401,6.566800243128948,12.395301483148698,12.687909666574317,4.625593917983277,10.742728983586122,15.477709458952868,15.760706399311495,9.420292435662063,11.349120928686572,15.710331583434817,16.017404439639293,10.158596598265937
7.093829463984453,13.120933666463145,12.543322979167256,4.590886023677176,6.646532125029959,13.51305590540821,12.948718841356019,6.297361611965618,9.414814858057145,14.50815005005558,13.93994559029674,8.583879979859805,10.484720159558833,15.309103385983503,14.776692302035222,9.841194908999604
7.832595278669194,13.519100639484359,12.823787335062114,6.691160596789145,7.9426869851848885,13.726497982946961,13.022532961471224,6.3873993166450695,10.516010483869016,15.008163810788936,14.327353193319949,9.38679447588846,10.859845381676484,15.257408378308082,14.617359004764845,9.920090110620498
8.33864882600137,14.835202758939634,15.266237081332642,7.718634345321254,7.574796923001185,13.476142495603018,13.889092165651899,7.22124983907612,9.263724306849932,14.892235223064322,15.292778445823302,8.967324565276089,10.303839063852815,16.026111200210504,16.46873979614591,10.289942496755767
7.452355898351648,13.841689778212599,14.581340748528788,5.0573278525244945,7.303225693824847,13.77131457260903,14.50974551662353,4.492530583034956,9.87383998636004,15.145746836171817,15.871656271968861,8.430947841081165,10.25945006143357,15.325736576003237,16.079777414048188,8.867993822793766
5.354562247260218,13.904335431978968,14.195221887750929,5.73680877588787,6.46191888336959,14.29445510392001,14.58483439617981,6.8068428313101625,4.963445695782985,13.603898277098686,13.88976657923528,6.8121227603816115,6.5849993549458326,14.38962568834732,14.67224297760737,7.960678510220352
7.107466619735386,13.977260951496623,13.87686414429526,4.952284288303907,7.0605260612032925,13.804600425130943,13.703527690936053,4.556132491400003,9.281309715765984,15.202281392546332,15.10687720682113,8.91819545466023,10.39059602108791,15.777935252347255,15.663963041261212,9.826944747667833
6.35171938879773,14.116623140373932,13.990587622307562,6.244917713357573,7.371939060496991,14.867446038919386,14.749866331325478,8.163880557427092,7.819014925436257,15.100868852098369,14.98595971349967,9.142098323802156,8.015581810342743,15.1041416359997,14.981349869988295,9.138597227049424
6.218341396476728,13.61906858911709,13.079372549255995,7.924863703740946,6.086215180990177,13.645780374266138,13.10680831567423,7.900175958835465,9.94901752631128,15.232445485568334,14.731319681439015,10.728585266347697,7.962014794176,14.28119402255175,13.751548041754715,8.841478661313879
6.721813664530371,13.837544539683696,13.301494039557337,7.00025604864211,7.8255883342083425,13.76380259091991,13.24295012038566,7.833694110962564,7.796000268319433,13.832979899148214,13.310695527957057,8.026384049888366,9.756751195814381,15.095810594144897,14.59244147349568,9.81083493508127
6.14517175929899,13.918685396219113,13.846546352396413,6.866151133277846,6.989039681886965,14.279221416961946,14.20622373639379,7.505707542323594,7.1638621771984825,14.356972742446805,14.286525481823066,8.5825055240643,8.87024167657691,15.366062284216182,15.299057306370665,10.033040714197469
