,Fz,C3,Cz,C4
0,0.4608300758685144,3.125699118708772,7.534270635659613,14.878709325436049
1,1.987034429209999,11.353150273506085,23.797829625539,47.82116890966611
2,3.939880176019848,17.84538683112924,34.21249605348628,63.355281479165214
3,5.4324199397676445,22.17377347170045,37.96137688822316,58.4784193054947
4,6.7012244269730985,26.18758469953532,39.670736785405296,40.22199388061037
5,8.097458787404992,25.32645217463805,36.23655181430462,4.061643413017521
6,9.296080958601207,26.20816018994296,23.088250018598387,-21.265066200229057
7,10.080493892326205,26.141186649395536,4.7793117916005485,-38.24192652574152
8,11.250556468314445,19.72004491324708,-9.440644960488612,-54.71643158104303
9,12.422955406774662,15.860445604734764,-24.874385232793543,-59.469008188747694
10,12.317549227823264,10.622023738725147,-37.37624001015524,-47.18493132291633
11,12.586332237393094,2.7472707118687367,-45.62972119086567,-16.498162821509595
12,13.6348895679439,-3.364507488802701,-48.610675418484334,10.429845009262865
13,12.783351456204969,-10.745296765623609,-37.04494543946271,29.63285032319186
14,11.58606458961856,-17.809750142031135,-24.504463323256232,49.66122597792355
15,11.77948426005321,-23.64465405528153,-14.169529329451509,57.31581686716527
16,10.916622966491104,-27.535731676763817,2.382571434062584,42.90967149972517
17,9.385300431044923,-27.755375360783543,15.692834323184798,23.93407018795847
18,8.429707538448156,-27.91489669248631,27.723197157547474,-3.101019658100995
19,7.319743806450788,-28.44068231146821,39.34025231575288,-33.12527359210776
20,5.730190951840086,-25.92709564983761,39.01767711503953,-45.439306716635656
21,3.8959712170819785,-21.45607516632981,35.986062716405286,-54.74014630879128
22,2.420550056439652,-14.981945230816564,30.179003018543423,-47.21951774291665
23,0.6350798779062643,-8.351488780906493,16.50526980425957,-28.549624864201636
24,-1.3159245179722348,-2.601231451053536,1.1872259116128134,-6.19002274615832
25,-2.9424204695133085,5.159657210205751,-14.785685021206518,29.47577888051319
26,-4.799738172643629,11.45172717972855,-27.570179991895657,51.740101887111
27,-6.367318939291636,16.638783106982373,-37.00729986037686,56.58198121792793
28,-7.958812050120287,21.299472861598133,-38.85365630914566,44.9141089911268
29,-9.649460776804062,23.155797273317603,-39.86026916512719,27.13956247164424
30,-10.578661781528352,25.56035255004417,-38.11688857290255,8.668397013552749
31,-11.853133090533449,25.89548580333212,-21.737201227940204,-21.47364251168983
32,-13.244743380540513,23.728843819170837,-6.651270422149992,-46.56637897674364
33,-13.579062488160162,22.205251104316176,5.786547897399032,-60.76834416139127
34,-14.319294715183332,16.357525170285953,20.96987172773015,-59.86727886332301
35,-14.890396749631693,9.300626261120216,30.88225726274095,-42.0258172067538
36,-14.8073512998144,3.633521200958967,37.15475873996775,-20.06168225286137
37,-14.95533306537436,-4.211373679770986,42.76646724783359,9.92956656247452
38,-14.436768553180627,-10.585585353023362,37.12023398355223,33.173763799021344
39,-14.365863337347946,-16.68596642116063,20.45812986348892,42.02728289708284
40,-14.294246298519283,-23.271698677532186,10.124182442142684,51.66472370388783
41,-12.981934417962291,-26.694782406400464,-2.465624354791089,44.428811705016415
42,-12.217179409569326,-27.25293026521331,-20.38454670345573,21.20393896892074
43,-11.031565565696836,-27.505306664991625,-32.19721914114916,-3.640240729234392
44,-9.086328588905417,-27.715703072352422,-44.70199498510465,-33.17661012301505
45,-8.09650168265307,-24.669067097586776,-47.90506739449029,-53.48057606387101
46,-6.379863318311436,-21.01919957759401,-38.10312027433338,-57.23700535827538
47,-4.346431057152586,-16.52299146568066,-31.688405344738385,-49.070169948123294
48,-3.020057299144355,-8.423621768018165,-19.830318196277403,-32.03942178930993
49,-0.9361628709511932,-1.7601260461660786,-0.9327247464766516,-3.436206840192426
50,0.7360283982620786,4.623398155436007,12.971270629757782,25.8529891996468
51,2.303970000740719,11.84150946795853,26.4447603903227,38.42588022851214
52,4.315351498730252,18.01188228828687,38.37968539252961,49.6687690588933
53,5.603269249136247,24.76859180237443,46.309266257312174,53.60219710081037
54,7.090688343529564,26.13388071362624,43.23678500274082,31.30445932597649
55,8.672762664889433,25.55093663505704,31.37360412253247,7.5849607251539055
56,9.724954612329384,28.146657840490207,24.025181145698756,-14.611014551161134
57,11.028584736242465,25.33456023013605,7.330614185194463,-42.33594552427349
58,12.043124065311533,22.01486717534999,-12.614994422436212,-56.749848624896
59,12.118926471023316,17.395427866513728,-23.07013352768263,-54.16281832415825
60,12.722632793660525,8.644567210870264,-36.5835008671429,-37.86869664599181
61,13.006183144249915,4.117523712585353,-44.46532966913355,-17.25319813642909
62,12.595908308097478,-3.3350740075429712,-41.38254653624199,9.356837662006
63,12.895344491302694,-11.813995317088484,-37.043683950432296,38.40462232832488
64,12.548038911204912,-17.09066065121806,-27.6425454259861,51.611641266932565
65,11.967209975982314,-22.698268990208817,-14.687027883437167,49.45720326641458
66,11.098824846043044,-26.397975739467256,-0.0416960868828937,39.37441638154178
67,10.043357206483051,-30.02876169299361,18.065843165976275,26.392978513914382
68,9.266237214839748,-30.11228461479732,30.74000672110742,-2.9119689315075448
69,7.248725885531712,-29.41997852030272,38.960367245458656,-37.58683549187572
70,5.582192454897268,-27.65586570285177,43.4678628275783,-53.68781116217178
71,4.29218192699409,-20.97964635445078,39.99756486715387,-59.80362130855701
72,2.510912884497884,-16.24921313681989,29.421667899594468,-51.56811763940004
73,0.9616720158537646,-9.255364623036256,14.617196721055734,-27.90354658669185
74,-0.8079940371089833,-1.0164500058763224,0.3923078624761729,-4.509704630781016
75,-2.631348322811391,4.4258236929536,-14.446765214816423,20.822166395095337
76,-4.368880164003713,11.416892558518157,-28.71252261831296,46.43631794630437
77,-6.010759921638964,17.599315257307353,-37.8846533958349,60.99897455845257
78,-7.5905181163007,22.24020370740891,-41.19738642899301,60.75458990157495
79,-9.203605473181597,26.861479301912368,-40.15044758212935,38.61177751442756
80,-10.724607591005224,27.912770052443197,-30.72644212536943,8.518543672390479
81,-12.023017495703243,24.772283702021014,-17.848196310430467,-16.265200825756438
82,-12.841515759277172,22.59868386684775,-8.502141210366062,-37.73864623605368
83,-13.419800271445638,20.906937510058924,6.45644766581654,-46.19077557512901
84,-14.334693536088707,17.21802827357442,22.92460306361636,-49.07686839303278
85,-15.404096132726409,11.457854829281132,32.4693063159998,-43.70463160767849
86,-15.189968643806424,3.927444836882387,38.170313491058096,-17.41018583868481
87,-14.475151498510968,-3.4298013358747994,39.02446164910316,11.132036754844194
88,-14.801754760203949,-10.377900885186136,30.82070284965448,34.54451324483489
89,-14.164528962736767,-15.6216770019646,24.06451692336168,54.10820589478863
90,-13.240029255753145,-21.01116798025214,15.631958118604416,60.1576340939273
91,-13.35188959127845,-27.27169367053375,-6.028130766134382,51.324660774460426
92,-11.769454165161733,-29.669359324463585,-20.193523505178742,26.31358241416092
93,-9.860441062046448,-29.692882128109886,-30.519332464894436,-6.806042972615614
94,-9.352594887351188,-27.78794885136358,-43.75639799681812,-33.15368908011442
95,-7.806933674693028,-22.97559293096492,-43.13610693698956,-52.18225773591621
96,-5.810423135369092,-19.075573764138426,-39.66897830400194,-58.31825585535353
97,-4.315781975386926,-14.948692582854164,-34.75865790958869,-42.87632663649492
98,-2.448283152330987,-8.940857757357662,-17.511507219614032,-27.00274753587473
99,-0.7425304119660723,-1.7134228070444806,-0.8598039065227567,-8.571363601900885
100,0.987963347864934,6.077627319233216,12.182899910198556,23.466423575731824
101,2.87444746712481,12.672714585217363,29.04503527642464,41.87970747019608
102,4.404660607770893,18.049501388696623,38.81984185169358,55.56727395998951
103,5.977698812728704,21.89867937832696,40.16411512721561,62.138356647359615
104,7.675331063855992,26.6591645868657,37.87570103089911,37.14202969955568
105,9.269723678314222,28.78205746205367,28.49258262182184,6.11114343457939
106,10.433910857372211,25.481971329965745,18.85621686845297,-18.06197684345807
107,11.239394849888413,24.876684457078227,6.59218325607344,-44.75734920033028
108,11.77450550336016,21.631034765045115,-9.834522335394468,-60.357819645091695
109,12.409872672576968,14.95006500456293,-22.786013398442265,-51.80430535713276
110,13.02872968992051,10.850878874180124,-36.16280491232828,-35.92629859331828
111,13.327560051719049,3.318555354017917,-44.40937520270472,-22.073170390798623
112,13.683469339893236,-3.6002451683443724,-44.83778726045148,8.161730592414642
113,13.001611599421269,-9.420000275435086,-42.20258700367504,37.81028968283681
114,12.614217435663704,-17.16555810220052,-27.90866883474609,49.38229682761266
115,12.76459041225462,-22.567820479125658,-10.626490708594249,58.48645948324884
116,11.280369712095307,-26.30682260451158,1.021787908051465,50.77507052015972
117,9.72548974595611,-27.34525312844653,18.54316109118145,22.027978409234493
118,8.737487504607088,-27.02173119703275,34.410986052549106,-5.495508155813695
119,7.545042148440189,-26.137790273613973,38.16916694716156,-30.232402854408065
120,6.1371401621308905,-24.183238506993803,38.62071930953198,-47.59690821381082
121,4.518537266028034,-22.69956160894162,37.45802391537018,-51.82989524663208
122,2.946431020581258,-16.164612340853637,26.9520447178611,-48.13276779899115
123,1.2223849174861243,-7.207902822312462,14.527723499426884,-29.10757709358677
124,-0.6520937913155649,-1.492502608140967,3.3348996391664514,-2.8262819106867028
125,-2.2754516813974988,5.927026176160325,-14.028383356148424,25.447550731848423
126,-3.959528598738871,12.368777307335222,-29.349662380966947,48.86307070323619
127,-5.827099968112634,17.58721477668314,-41.85656492197359,52.94483780312476
128,-7.167666954123888,24.316110486765865,-45.38821271104143,57.07260686042719
129,-8.48756884398972,26.03887799695804,-36.53889146780693,38.05357848542553
130,-10.09680779417522,27.636326569252105,-34.19434790819287,4.044136855716715
131,-11.37154418913451,30.15068967688967,-24.682206655995287,-17.36427943981289
132,-12.473559242569536,25.84020344741566,-4.079753931367577,-48.55172396804937
133,-13.297283487460843,22.0641506928514,7.0668842624490935,-58.31309571355814
134,-14.037785163854096,17.876403083424066,20.050955199044893,-56.11484075421686
135,-14.74227396081369,9.679384568083153,34.03790543577725,-50.67384253178261
136,-14.793237078611128,4.026531230837463,39.65589349951552,-18.7244545422418
137,-14.99346459033586,-2.630311823359989,44.02775955836478,8.741858852538826
138,-14.974678683494858,-10.002693875551811,41.82171129659128,30.808408223057995
139,-14.218797444063055,-16.222936478562588,28.147307604484013,51.8185658342818
140,-13.694770758682353,-22.27988964982524,10.865648680022788,62.77229621974948
141,-12.484903964637851,-25.587490048950716,-4.136454078093266,50.24984158572897
142,-11.089041789905425,-28.027916359294977,-20.350784933429168,18.379692421080108
143,-10.535537068438316,-26.590570735250367,-33.03001250912621,-4.904653466109266
144,-9.164757965036188,-24.18460936748579,-36.95032173406025,-33.712727726394405
145,-7.276482377785214,-25.097029089241914,-38.93224044211775,-58.53448087796096
146,-5.722247871535728,-22.18191945819672,-37.03989880913923,-58.282511319603145
147,-3.842856404660779,-15.346591998051736,-28.59083453122412,-48.22346967779686
148,-2.1311886505363877,-8.237043484652531,-15.735049561186315,-30.914459870256906
