14.000000	0.290100	-0.155945	0.951416	-0.598080	2.818452	-0.904596	1758133732.220146	0.000000
14.000000	0.291626	-0.153748	0.950623	-0.882168	2.265228	0.231756	1758133732.250141	0.000000
14.000000	0.292419	-0.152832	0.954041	-0.635460	2.422224	1.136352	1758133732.280136	0.000000
15.000000	0.290100	-0.155945	0.951416	-0.366324	2.384844	1.569960	1758133732.295110	0.000000
15.000000	0.291626	-0.153748	0.950623	-0.014952	1.846572	1.913856	1758133732.310085	0.000000
15.000000	0.292419	-0.152832	0.954041	-0.014952	1.502676	1.846572	1758133732.325059	0.000000
16.000000	0.285156	-0.156372	0.953308	0.067284	1.883952	1.913856	1758133732.336214	0.000000
16.000000	0.293396	-0.151917	0.952209	0.306516	2.115708	1.472772	1758133732.347369	0.000000
16.000000	0.297363	-0.154297	0.947510	0.171948	2.265228	1.330728	1758133732.358524	0.000000
17.000000	0.298462	-0.153931	0.951355	0.037380	2.220372	1.069068	1758133732.377971	0.000000
17.000000	0.300781	-0.156311	0.952332	-0.059808	2.347464	0.807408	1758133732.397419	0.000000
17.000000	0.299133	-0.157227	0.955139	-0.239232	2.467080	0.239232	1758133732.416866	0.000000
18.000000	0.300903	-0.155823	0.955872	-0.470988	2.332512	-0.568176	1758133732.436172	0.000000
18.000000	0.298157	-0.157104	0.956055	-0.545748	2.347464	-1.128876	1758133732.455478	0.000000
18.000000	0.302917	-0.153076	0.949402	-0.650412	2.212896	-1.323252	1758133732.474784	0.000000
19.000000	0.302490	-0.159241	0.949463	-0.687792	2.175516	-1.412964	1758133732.499691	0.000000
19.000000	0.300720	-0.154480	0.948792	-1.024212	2.310084	-1.278396	1758133732.524598	0.000000
19.000000	0.294189	-0.157837	0.954651	-0.904596	2.526888	-1.001784	1758133732.549505	0.000000
20.000000	0.291748	-0.151978	0.949341	-0.388752	2.743692	-0.912072	1758133732.564738	0.000000
20.000000	0.293152	-0.151978	0.959961	-0.037380	2.923116	-0.545748	1758133732.579971	0.000000
20.000000	0.293823	-0.155579	0.961121	0.037380	3.177300	-0.276612	1758133732.595204	0.000000
21.000000	0.298523	-0.148010	0.953430	-0.104664	3.027780	-0.104664	1758133732.610450	0.000000
21.000000	0.293091	-0.152588	0.949158	-0.224280	2.796024	-0.171948	1758133732.625695	0.000000
21.000000	0.299194	-0.150696	0.949463	-0.246708	2.646504	-0.022428	1758133732.640941	0.000000
22.000000	0.301208	-0.159119	0.950195	0.127092	2.272704	-0.246708	1758133732.665557	0.000000
22.000000	0.305908	-0.152527	0.951599	0.231756	2.295132	-0.373800	1758133732.690172	0.000000
22.000000	0.302612	-0.156311	0.951477	0.142044	2.407272	-0.104664	1758133732.714788	0.000000
23.000000	0.302368	-0.149170	0.958191	0.097188	2.182992	-0.119616	1758133732.729829	0.000000
23.000000	0.294189	-0.157043	0.956604	-0.171948	1.308300	0.104664	1758133732.744870	0.000000
23.000000	0.304199	-0.154480	0.951294	-0.209328	1.255968	0.022428	1758133732.759911	0.000000
24.000000	0.300110	-0.153992	0.950012	-0.441084	1.764336	0.179424	1758133732.785146	0.000000
24.000000	0.296387	-0.158081	0.946472	-0.687792	2.138136	0.291564	1758133732.810380	0.000000
24.000000	0.300476	-0.156067	0.951416	-0.934500	2.721264	0.224280	1758133732.835614	0.000000
25.000000	0.294678	-0.160522	0.951050	-0.657888	3.050208	-0.029904	1758133732.846272	0.000000
25.000000	0.290283	-0.156189	0.949951	-0.560700	2.803500	0.014952	1758133732.856930	0.000000
25.000000	0.291809	-0.152527	0.954468	-0.523320	2.242800	0.112140	1758133732.867588	0.000000
26.000000	0.298584	-0.155884	0.957153	-0.695268	1.794240	0.007476	1758133732.886714	0.000000
26.000000	0.296692	-0.154175	0.947876	-0.897120	1.786764	-0.306516	1758133732.905841	0.000000
26.000000	0.297729	-0.157898	0.950745	-0.799932	1.988616	-0.598080	1758133732.924967	0.000000
27.000000	0.304321	-0.154053	0.949890	-0.859740	2.205420	-0.553224	1758133732.944959	0.000000
27.000000	0.300720	-0.156311	0.952698	-0.897120	2.511936	-0.695268	1758133732.964950	0.000000
27.000000	0.298401	-0.152100	0.957886	-0.964404	2.392320	-0.784980	1758133732.984941	0.000000
28.000000	0.309509	-0.150757	0.939941	-0.956928	1.846572	-1.009260	1758133733.004963	0.000000
28.000000	0.296936	-0.146790	0.948120	-1.054116	1.136352	-1.061592	1758133733.024985	0.000000
28.000000	0.290771	-0.142822	0.955383	-0.762552	1.203636	-1.203636	1758133733.045007	0.000000
29.000000	0.309509	-0.150757	0.939941	-0.396228	1.981140	-1.375584	1758133733.065885	0.000000
29.000000	0.296936	-0.146790	0.948120	0.456036	2.781072	-1.966188	1758133733.086763	0.000000
29.000000	0.290771	-0.142822	0.955383	1.226064	2.945544	-1.869000	1758133733.107641	0.000000
30.000000	0.293335	-0.143188	0.961060	1.315776	3.581004	-0.874692	1758133733.122360	0.000000
30.000000	0.286621	-0.151001	0.960388	1.188684	2.743692	0.373800	1758133733.137078	0.000000
30.000000	0.287781	-0.146057	0.960388	0.650412	0.575652	1.637244	1758133733.151796	0.000000
31.000000	0.296265	-0.158569	0.955811	0.261660	1.009260	2.414748	1758133733.171471	0.000000
31.000000	0.288391	-0.155579	0.948181	0.082236	2.683884	2.639028	1758133733.191147	0.000000
31.000000	0.285278	-0.159973	0.950806	-0.156996	3.409056	2.631552	1758133733.210822	0.000000
32.000000	0.298157	-0.160522	0.948853	-0.186900	3.386628	1.913856	1758133733.230711	0.000000
32.000000	0.317444	-0.154297	0.940735	-0.194376	3.274488	1.368108	1758133733.250600	0.000000
32.000000	0.303650	-0.149231	0.948547	-0.142044	2.721264	0.882168	1758133733.270489	0.000000
33.000000	0.298157	-0.160522	0.948853	0.418656	2.145612	0.000000	1758133733.290490	0.000000
33.000000	0.317444	-0.154297	0.940735	0.134568	1.719480	-0.134568	1758133733.310491	0.000000
33.000000	0.303650	-0.149231	0.948547	-0.059808	2.003568	-0.261660	1758133733.330491	0.000000
34.000000	0.304321	-0.158264	0.946411	-0.500892	2.100756	-0.209328	1758133733.350558	0.000000
34.000000	0.294617	-0.150696	0.955078	-0.882168	1.741908	0.343896	1758133733.370624	0.000000
34.000000	0.287476	-0.155640	0.955078	-0.807408	2.182992	0.755076	1758133733.390690	0.000000
35.000000	0.286865	-0.155762	0.948792	-0.441084	2.818452	0.732648	1758133733.405457	0.000000
35.000000	0.287842	-0.157104	0.952759	-0.224280	3.252060	0.755076	1758133733.420224	0.000000
35.000000	0.295593	-0.145813	0.963989	0.239232	3.356724	0.194376	1758133733.434991	0.000000
36.000000	0.302979	-0.154419	0.945190	-0.134568	3.431484	0.351372	1758133733.455224	0.000000
36.000000	0.311096	-0.158630	0.951843	-0.142044	3.244584	0.336420	1758133733.475458	0.000000
36.000000	0.306030	-0.155945	0.950562	-0.097188	3.065160	-0.022428	1758133733.495691	0.000000
37.000000	0.302795	-0.151428	0.954041	0.201852	2.908164	-0.448560	1758133733.515589	0.000000
37.000000	0.300415	-0.163818	0.947998	0.538272	2.810976	-0.583128	1758133733.535487	0.000000
37.000000	0.310974	-0.160339	0.943726	0.261660	2.519412	-0.299040	1758133733.555386	0.000000
38.000000	0.302795	-0.151428	0.954041	-0.156996	1.861524	-0.022428	1758133733.575479	0.000000
38.000000	0.300415	-0.163818	0.947998	-0.254184	1.712004	-0.239232	1758133733.595573	0.000000
38.000000	0.310974	-0.160339	0.943726	-0.553224	2.115708	-0.366324	1758133733.615667	0.000000
39.000000	0.313293	-0.160339	0.950684	-0.919548	2.325036	-0.164472	1758133733.631830	0.000000
39.000000	0.309326	-0.155701	0.954285	-1.158780	2.310084	0.269136	1758133733.647994	0.000000
39.000000	0.298157	-0.159912	0.947388	-1.113924	2.362416	0.403704	1758133733.664157	0.000000
40.000000	0.293884	-0.156616	0.948242	-1.016736	2.272704	0.201852	1758133733.682883	0.000000
40.000000	0.295105	-0.156494	0.959167	-0.725172	2.325036	-0.321468	1758133733.701609	0.000000
40.000000	0.302063	-0.157166	0.954712	-0.717696	2.459604	-0.784980	1758133733.720334	0.000000
41.000000	0.291565	-0.149902	0.953918	-0.702744	2.511936	-0.814884	1758133733.740351	0.000000
41.000000	0.291809	-0.154907	0.952454	-0.500892	2.272704	-0.755076	1758133733.760367	0.000000
41.000000	0.292542	-0.158020	0.956665	-0.194376	2.108232	-0.321468	1758133733.780384	0.000000
42.000000	0.291565	-0.149902	0.953918	-0.119616	2.287656	0.284088	1758133733.795271	0.000000
42.000000	0.291809	-0.154907	0.952454	-0.134568	2.945544	0.433608	1758133733.810158	0.000000
42.000000	0.292542	-0.158020	0.956665	-0.074760	3.364200	0.328944	1758133733.825045	0.000000
43.000000	0.292603	-0.154236	0.954346	-0.201852	3.341772	0.201852	1758133733.845188	0.000000
43.000000	0.299927	-0.156311	0.949463	0.044856	2.773596	-0.201852	1758133733.865331	0.000000
43.000000	0.303406	-0.152893	0.955261	0.112140	2.310084	-0.897120	1758133733.885474	0.000000
44.000000	0.308533	-0.151978	0.954224	0.059808	2.212896	-1.861524	1758133733.910346	0.000000
44.000000	0.311646	-0.157227	0.954163	-0.149520	2.601648	-2.085804	1758133733.935219	0.000000
44.000000	0.314880	-0.154175	0.950195	-0.463512	2.885736	-2.280180	1758133733.960091	0.000000
45.000000	0.309509	-0.155273	0.952271	-0.859740	2.810976	-2.257752	1758133733.970961	0.000000
45.000000	0.303406	-0.162659	0.956604	-1.143828	2.257752	-2.474556	1758133733.981831	0.000000
45.000000	0.305237	-0.158081	0.950134	-1.009260	1.883952	-2.788548	1758133733.992701	0.000000
46.000000	0.309998	-0.160095	0.946411	-1.203636	2.055900	-2.788548	1758133734.011863	0.000000
46.000000	0.311646	-0.152710	0.945312	-1.315776	2.571744	-2.713788	1758133734.031025	0.000000
46.000000	0.299805	-0.157898	0.949829	-1.398012	2.287656	-2.534364	1758133734.050187	0.000000
47.000000	0.296875	-0.155334	0.944641	-1.405488	2.205420	-2.698836	1758133734.070261	0.000000
47.000000	0.287415	-0.153931	0.953369	-1.487724	2.235324	-2.242800	1758133734.090335	0.000000
47.000000	0.282349	-0.153076	0.953796	-1.450344	2.482032	-1.592388	1758133734.110408	0.000000
48.000000	0.291748	-0.156677	0.946106	-1.203636	2.437176	-1.128876	1758133734.130367	0.000000
48.000000	0.302124	-0.154663	0.947083	-1.263444	2.250276	-0.837312	1758133734.150326	0.000000
48.000000	0.291931	-0.154907	0.952698	-1.285872	2.302608	-0.755076	1758133734.170284	0.000000
49.000000	0.291748	-0.156677	0.946106	-1.383060	2.609124	-0.545748	1758133734.191020	0.000000
49.000000	0.302124	-0.154663	0.947083	-0.956928	2.878260	-0.964404	1758133734.211755	0.000000
49.000000	0.291931	-0.154907	0.952698	-0.814884	2.893212	-0.986832	1758133734.232491	0.000000
50.000000	0.297546	-0.152527	0.959900	-1.039164	2.399796	-1.203636	1758133734.247257	0.000000
50.000000	0.297363	-0.154297	0.961914	-0.986832	1.697052	-1.846572	1758133734.262022	0.000000
50.000000	0.312012	-0.152222	0.954590	-1.001784	1.241016	-1.898904	1758133734.276788	0.000000
51.000000	0.315796	-0.150330	0.948120	-0.934500	1.061592	-1.779288	1758133734.296436	0.000000
51.000000	0.303589	-0.154419	0.945557	-0.747600	1.143828	-1.794240	1758133734.316083	0.000000
51.000000	0.302917	-0.147888	0.955444	-0.777504	1.263444	-1.487724	1758133734.335730	0.000000
52.000000	0.289551	-0.144958	0.951538	-0.575652	1.450344	-1.270920	1758133734.355622	0.000000
52.000000	0.289612	-0.155823	0.951904	-0.493416	1.876476	-0.919548	1758133734.375515	0.000000
52.000000	0.293945	-0.152832	0.955322	-0.568176	1.749384	-0.799932	1758133734.395406	0.000000
53.000000	0.289551	-0.144958	0.951538	-0.770028	1.607340	-0.837312	1758133734.415399	0.000000
53.000000	0.289612	-0.155823	0.951904	-0.904596	1.532580	-0.874692	1758133734.435391	0.000000
53.000000	0.293945	-0.152832	0.955322	-0.949452	1.442868	-0.941976	1758133734.455383	0.000000
54.000000	0.299194	-0.149048	0.950989	-0.515844	1.569960	-1.203636	1758133734.476535	0.000000
54.000000	0.293030	-0.156250	0.949402	-0.299040	1.951236	-0.799932	1758133734.497688	0.000000
54.000000	0.289917	-0.150085	0.955322	-0.411180	1.996092	-0.627984	1758133734.518840	0.000000
55.000000	0.287964	-0.150269	0.966431	-0.717696	1.816668	-0.650412	1758133734.532702	0.000000
55.000000	0.294067	-0.155212	0.958984	-1.076544	1.697052	-0.433608	1758133734.546564	0.000000
55.000000	0.296387	-0.156677	0.949890	-1.308300	2.003568	-0.328944	1758133734.560426	0.000000
56.000000	0.291748	-0.159180	0.950989	-1.084020	2.377368	-0.201852	1758133734.580336	0.000000
56.000000	0.294067	-0.154114	0.951233	-0.732648	2.302608	-0.082236	1758133734.600246	0.000000
56.000000	0.288513	-0.150879	0.957031	-0.725172	2.205420	-0.089712	1758133734.620157	0.000000
57.000000	0.293762	-0.151733	0.954529	-0.837312	2.332512	-0.119616	1758133734.640433	0.000000
57.000000	0.293030	-0.150635	0.953674	-0.897120	2.429700	-0.156996	1758133734.660710	0.000000
57.000000	0.295044	-0.150696	0.954224	-0.672840	2.302608	-0.523320	1758133734.680986	0.000000
58.000000	0.293762	-0.151733	0.954529	-0.605556	1.891428	-0.657888	1758133734.695669	0.000000
58.000000	0.293030	-0.150635	0.953674	-0.613032	1.637244	-0.822360	1758133734.710351	0.000000
58.000000	0.295044	-0.150696	0.954224	-0.321468	1.599864	-0.807408	1758133734.725034	0.000000
59.000000	0.303589	-0.151672	0.954529	-0.052332	1.898904	-0.381276	1758133734.755237	0.000000
59.000000	0.296875	-0.146484	0.955017	0.142044	2.115708	-0.029904	1758133734.785439	0.000000
59.000000	0.290283	-0.148621	0.957886	0.134568	2.250276	0.156996	1758133734.815642	0.000000
60.000000	0.287720	-0.148865	0.956055	0.209328	2.197944	0.112140	1758133734.825658	0.000000
60.000000	0.291260	-0.145813	0.950989	0.171948	2.018520	0.269136	1758133734.835673	0.000000
60.000000	0.293945	-0.149414	0.953613	0.074760	1.936284	0.246708	1758133734.845688	0.000000
61.000000	0.291870	-0.153870	0.954590	-0.119616	1.958712	0.149520	1758133734.865568	0.000000
61.000000	0.293030	-0.151428	0.957458	-0.216804	1.846572	-0.112140	1758133734.885448	0.000000
61.000000	0.297363	-0.152527	0.954102	-0.216804	1.592388	-0.112140	1758133734.905329	0.000000
62.000000	0.294556	-0.154175	0.949646	-0.029904	1.300824	-0.104664	1758133734.920227	0.000000
62.000000	0.291382	-0.147705	0.950134	0.014952	1.398012	-0.097188	1758133734.935126	0.000000
62.000000	0.290100	-0.152771	0.947571	-0.171948	1.913856	-0.224280	1758133734.950025	0.000000
63.000000	0.286133	-0.152649	0.954163	-0.112140	2.526888	-0.313992	1758133734.970198	0.000000
63.000000	0.286743	-0.150513	0.958069	-0.231756	2.818452	-0.142044	1758133734.990372	0.000000
63.000000	0.292175	-0.151306	0.954590	-0.411180	3.199728	-0.082236	1758133735.010545	0.000000
64.000000	0.298645	-0.151611	0.951965	-0.635460	3.169824	-0.074760	1758133735.035480	0.000000
64.000000	0.309204	-0.134583	0.962585	-1.106448	3.184776	0.149520	1758133735.060415	0.000000
64.000000	0.317322	-0.119080	0.968323	-0.777504	3.528672	-0.276612	1758133735.085350	0.000000
65.000000	0.334045	-0.105530	0.987183	0.022428	4.747260	-0.284088	1758133735.105363	0.000000
65.000000	0.302673	-0.102783	0.998108	1.704528	3.767904	1.540056	1758133735.125376	0.000000
65.000000	0.251465	-0.100159	0.961548	3.835188	-0.478464	6.010704	1758133735.145390	0.000000
66.000000	0.334045	-0.105530	0.987183	5.405148	-4.037040	11.610228	1758133735.160872	0.000000
66.000000	0.302673	-0.102783	0.998108	7.259196	-5.031348	17.344320	1758133735.176355	0.000000
66.000000	0.251465	-0.100159	0.961548	9.389856	-3.618384	23.691444	1758133735.191838	0.000000
67.000000	0.200134	-0.164612	0.952942	12.327924	-1.203636	27.818196	1758133735.206388	0.000000
67.000000	0.259277	-0.185059	0.936523	13.583892	2.310084	28.625604	1758133735.220940	0.000000
67.000000	0.324951	-0.214233	0.928162	12.731628	6.930252	25.059552	1758133735.235491	0.000000
68.000000	0.384460	-0.226990	0.913147	9.180528	11.370996	18.944184	1758133735.255491	0.000000
68.000000	0.421387	-0.230591	0.915833	4.380936	13.516608	11.266332	1758133735.275491	0.000000
68.000000	0.444580	-0.223145	0.921753	-0.560700	12.163452	3.281964	1758133735.295491	0.000000
69.000000	0.384460	-0.226990	0.913147	-4.956588	8.036700	-4.141704	1758133735.316160	0.000000
69.000000	0.421387	-0.230591	0.915833	-7.909608	3.453912	-10.025316	1758133735.336829	0.000000
69.000000	0.444580	-0.223145	0.921753	-9.068388	-0.426132	-13.785744	1758133735.357498	0.000000
70.000000	0.445923	-0.200562	0.932983	-8.597400	-4.051992	-15.639792	1758133735.377266	0.000000
70.000000	0.423950	-0.173401	0.955566	-6.892872	-6.646164	-15.355704	1758133735.397034	0.000000
70.000000	0.396179	-0.158325	0.962280	-4.694928	-7.573188	-13.531560	1758133735.416803	0.000000
71.000000	0.349976	-0.137817	0.964844	-2.624076	-7.019964	-10.406592	1758133735.431301	0.000000
71.000000	0.306702	-0.127502	0.968201	0.082236	-5.479908	-6.833064	1758133735.445799	0.000000
71.000000	0.258545	-0.119019	0.967407	3.042732	-3.678192	-3.274488	1758133735.460297	0.000000
72.000000	0.227905	-0.117065	0.959839	5.861184	-1.562484	-0.239232	1758133735.480293	0.000000
72.000000	0.211304	-0.117432	0.967896	7.999320	0.014952	2.168040	1758133735.500289	0.000000
72.000000	0.210876	-0.118286	0.965149	10.002888	0.186900	3.618384	1758133735.520285	0.000000
73.000000	0.279602	-0.162537	0.946472	10.877580	0.299040	4.500552	1758133735.540490	0.000000
73.000000	0.289551	-0.177856	0.959961	11.273808	0.022428	4.522980	1758133735.560696	0.000000
73.000000	0.309387	-0.193604	0.955811	11.146716	-1.226064	4.410840	1758133735.580901	0.000000
74.000000	0.279602	-0.162537	0.946472	10.556112	-2.541840	3.558576	1758133735.600852	0.000000
74.000000	0.289551	-0.177856	0.959961	8.724492	-2.848356	2.504460	1758133735.620803	0.000000
74.000000	0.309387	-0.193604	0.955811	6.683544	-2.624076	1.457820	1758133735.640754	0.000000
75.000000	0.284546	-0.218567	0.938171	4.874352	-1.854048	0.568176	1758133735.655609	0.000000
75.000000	0.277588	-0.213867	0.934143	3.214680	-0.941976	-0.186900	1758133735.670464	0.000000
75.000000	0.261841	-0.212280	0.934143	1.637244	0.216804	-1.173732	1758133735.685319	0.000000
76.000000	0.248718	-0.209656	0.937378	0.321468	1.966188	-1.741908	1758133735.705321	0.000000
76.000000	0.258179	-0.200562	0.938843	-0.941976	3.865092	-1.607340	1758133735.725323	0.000000
76.000000	0.281067	-0.190430	0.948059	-1.771812	5.008920	-1.846572	1758133735.745324	0.000000
77.000000	0.279724	-0.188660	0.953613	-1.958712	5.322912	-2.212896	1758133735.765343	0.000000
77.000000	0.283936	-0.187561	0.953064	-1.839096	5.113584	-2.182992	1758133735.785362	0.000000
77.000000	0.290527	-0.180786	0.950745	-1.607340	4.410840	-2.078328	1758133735.805380	0.000000
78.000000	0.279724	-0.188660	0.953613	-1.487724	3.438960	-1.569960	1758133735.825385	0.000000
78.000000	0.283936	-0.187561	0.953064	-0.964404	2.310084	-1.084020	1758133735.845390	0.000000
78.000000	0.290527	-0.180786	0.950745	-0.598080	1.158780	-0.478464	1758133735.865394	0.000000
79.000000	0.289673	-0.181519	0.948853	-0.104664	0.680316	0.306516	1758133735.881496	0.000000
79.000000	0.293152	-0.180969	0.957275	0.224280	0.949452	1.196160	1758133735.897598	0.000000
79.000000	0.286560	-0.185181	0.956604	0.194376	1.495200	2.377368	1758133735.913700	0.000000
80.000000	0.273071	-0.192688	0.953247	0.119616	1.734432	2.691360	1758133735.932628	0.000000
80.000000	0.272461	-0.192688	0.954285	0.000000	1.951236	2.728740	1758133735.951557	0.000000
80.000000	0.287048	-0.187561	0.954956	-0.284088	2.556792	2.407272	1758133735.970486	0.000000
81.000000	0.281860	-0.188843	0.950684	-0.201852	2.967972	1.368108	1758133735.990385	0.000000
81.000000	0.288879	-0.182251	0.953735	-0.201852	2.616600	0.456036	1758133736.010284	0.000000
81.000000	0.292358	-0.181274	0.960999	0.142044	2.033472	-0.747600	1758133736.030183	0.000000
82.000000	0.281860	-0.188843	0.950684	0.844788	1.338204	-1.368108	1758133736.050223	0.000000
82.000000	0.288879	-0.182251	0.953735	1.009260	0.897120	-1.136352	1758133736.070263	0.000000
82.000000	0.292358	-0.181274	0.960999	0.904596	0.762552	-0.799932	1758133736.090303	0.000000
83.000000	0.276733	-0.187683	0.961853	0.164472	1.383060	-0.082236	1758133736.105340	0.000000
83.000000	0.268311	-0.189941	0.953186	-0.598080	1.846572	0.044856	1758133736.120377	0.000000
83.000000	0.273132	-0.195679	0.940613	-1.495200	0.321468	0.328944	1758133736.135414	0.000000
84.000000	0.268555	-0.197815	0.960083	-2.011044	1.181208	-0.044856	1758133736.160459	0.000000
84.000000	0.267517	-0.202454	0.943298	-1.996092	2.272704	-1.031688	1758133736.185504	0.000000
84.000000	0.275940	-0.195435	0.944397	-1.891428	2.280180	-1.913856	1758133736.210549	0.000000
85.000000	0.280518	-0.175537	0.974792	-1.450344	1.712004	-2.893212	1758133736.225286	0.000000
85.000000	0.278442	-0.173828	0.954346	-0.927024	1.158780	-2.706312	1758133736.240022	0.000000
85.000000	0.277588	-0.160034	0.963440	0.007476	0.254184	-2.048424	1758133736.254759	0.000000
86.000000	0.242493	-0.150024	0.956604	0.949452	-0.485940	-0.485940	1758133736.275040	0.000000
86.000000	0.236145	-0.161255	0.968872	2.646504	-1.173732	1.472772	1758133736.295320	0.000000
86.000000	0.230103	-0.172058	0.972351	4.724832	-0.635460	4.111800	1758133736.315601	0.000000
87.000000	0.248840	-0.185852	0.950989	6.571404	-0.508368	6.137796	1758133736.330523	0.000000
87.000000	0.258362	-0.191284	0.957520	7.999320	-0.261660	7.102200	1758133736.345446	0.000000
87.000000	0.264832	-0.207764	0.932251	8.096508	0.912072	7.348908	1758133736.360368	0.000000
88.000000	0.269836	-0.218750	0.944824	8.066604	1.771812	6.451788	1758133736.380334	0.000000
88.000000	0.255676	-0.246155	0.945618	8.799252	2.310084	5.674284	1758133736.400299	0.000000
88.000000	0.278320	-0.253052	0.939758	8.545068	3.020304	5.412624	1758133736.420265	0.000000
89.000000	0.269836	-0.218750	0.944824	6.758304	3.379152	3.648288	1758133736.441120	0.000000
89.000000	0.255676	-0.246155	0.945618	3.992184	3.498768	0.022428	1758133736.461975	0.000000
89.000000	0.278320	-0.253052	0.939758	0.411180	4.993968	-4.007136	1758133736.482830	0.000000
90.000000	0.300293	-0.255188	0.909668	-3.364200	4.964064	-8.657208	1758133736.497693	0.000000
90.000000	0.306091	-0.266174	0.909668	-6.975108	4.627644	-12.230736	1758133736.512557	0.000000
90.000000	0.325317	-0.254089	0.914124	-8.702064	4.485600	-15.086568	1758133736.527420	0.000000
91.000000	0.332520	-0.250977	0.909790	-9.337524	4.119276	-15.475320	1758133736.546636	0.000000
91.000000	0.335266	-0.234924	0.937988	-10.129980	1.973664	-15.422988	1758133736.565851	0.000000
91.000000	0.309814	-0.237427	0.957703	-11.535468	-0.351372	-14.682864	1758133736.585067	0.000000
92.000000	0.295227	-0.232178	0.956909	-13.733412	-0.485940	-14.353920	1758133736.610193	0.000000
92.000000	0.294922	-0.231750	0.933044	-16.267776	-0.403704	-15.729504	1758133736.635319	0.000000
92.000000	0.290894	-0.228943	0.957764	-18.233964	-0.500892	-17.568600	1758133736.660445	0.000000
93.000000	0.301270	-0.209473	0.959351	-20.319768	-1.846572	-17.650836	1758133736.675421	0.000000
