1.000000	74.707031	91.796875	264.648438	1.953125	-0.488281	1758133731.501909	0.000000
1.000000	76.171875	113.769531	236.816406	21.484375	0.000000	1758133731.502280	0.000000
1.000000	50.781250	83.984375	139.160156	56.640625	2.441406	1758133731.502650	0.000000
1.000000	79.101562	98.632812	77.148438	45.410156	-9.765625	1758133731.503021	0.000000
1.000000	85.937500	124.511719	153.320312	35.156250	42.480469	1758133731.503392	0.000000
1.000000	75.195312	65.429688	-92.285156	41.015625	58.105469	1758133731.503763	0.000000
1.000000	74.707031	108.398438	-143.554688	46.875000	-10.253906	1758133731.504133	0.000000
1.000000	80.566406	148.437500	-2.441406	39.062500	-1.464844	1758133731.504504	0.000000
1.000000	80.566406	143.066406	27.343750	39.062500	-11.230469	1758133731.504875	0.000000
1.000000	53.222656	137.695312	-28.320312	51.757812	72.265625	1758133731.505245	0.000000
1.000000	47.851562	126.953125	-180.664062	62.988281	104.980469	1758133731.505616	0.000000
1.000000	66.406250	118.164062	-185.058594	73.730469	44.433594	1758133731.505987	0.000000
2.000000	74.218750	101.074219	-213.378906	59.082031	10.253906	1758133731.510696	0.000000
2.000000	93.750000	93.750000	-253.906250	41.992188	-34.667969	1758133731.515406	0.000000
2.000000	101.074219	95.703125	-251.464844	45.410156	11.230469	1758133731.520116	0.000000
2.000000	73.242188	111.816406	-234.375000	59.570312	69.335938	1758133731.524826	0.000000
2.000000	80.566406	107.421875	-258.789062	63.476562	2.441406	1758133731.529535	0.000000
2.000000	82.031250	86.425781	-315.917969	59.082031	104.003906	1758133731.534245	0.000000
2.000000	66.406250	61.523438	-411.621094	73.730469	219.726562	1758133731.538955	0.000000
2.000000	76.171875	57.617188	-455.078125	76.171875	194.335938	1758133731.543665	0.000000
2.000000	89.843750	139.160156	-254.394531	58.105469	124.511719	1758133731.548374	0.000000
2.000000	83.496094	191.406250	75.195312	56.152344	45.410156	1758133731.553084	0.000000
2.000000	68.847656	137.207031	129.882812	71.289062	3.417969	1758133731.557794	0.000000
2.000000	77.148438	164.062500	118.652344	66.894531	12.207031	1758133731.562504	0.000000
