,TP9,AF7,AF8,TP10
195,-67.87109375,-75.68359375,-162.109375,-58.59375
196,-64.453125,-57.12890625,-105.46875,-51.26953125
197,-60.05859375,-24.90234375,-36.62109375,-50.29296875
198,-65.91796875,-12.20703125,-1.953125,-53.22265625
199,-64.453125,-111.81640625,-104.00390625,-46.875
200,-57.6171875,-84.47265625,-104.4921875,-48.828125
201,-55.6640625,29.78515625,106.93359375,-62.98828125
202,-56.640625,-74.70703125,21.484375,-68.84765625
203,-59.08203125,-88.37890625,-47.36328125,-64.94140625
204,-66.89453125,-45.41015625,15.13671875,-61.03515625
205,-68.84765625,-60.05859375,64.94140625,-62.5
206,-62.01171875,-111.328125,17.578125,-68.359375
207,-67.87109375,-97.65625,15.13671875,-60.546875
208,-66.40625,-94.23828125,41.50390625,-54.6875
209,-59.5703125,-138.18359375,19.53125,-66.89453125
210,-59.08203125,-142.578125,24.90234375,-67.87109375
211,-49.8046875,-94.23828125,59.08203125,-56.15234375
212,-54.19921875,-51.7578125,145.01953125,-58.10546875
213,-60.546875,-112.3046875,137.20703125,-60.546875
214,-57.12890625,-185.05859375,40.0390625,-61.03515625
215,-63.96484375,-182.12890625,-28.80859375,-56.640625
216,-63.4765625,-75.1953125,131.34765625,-55.6640625
217,-60.546875,-136.71875,157.2265625,-62.5
218,-65.4296875,-215.8203125,-0.9765625,-59.08203125
219,-67.87109375,-177.24609375,41.9921875,-61.5234375
220,-67.87109375,-170.8984375,91.796875,-67.3828125
221,-68.84765625,-188.4765625,31.25,-70.80078125
222,-64.94140625,-220.21484375,-23.92578125,-67.3828125
223,-59.08203125,-199.21875,2.44140625,-55.6640625
224,-59.5703125,-76.171875,191.40625,-58.59375
225,-63.96484375,-118.1640625,174.8046875,-65.91796875
226,-75.1953125,-209.9609375,-2.9296875,-62.98828125
227,-78.61328125,-144.53125,36.1328125,-63.96484375
228,-69.3359375,-92.28515625,155.76171875,-69.82421875
229,-69.3359375,-147.94921875,93.75,-67.87109375
230,-77.1484375,-125.0,56.640625,-65.91796875
231,-66.40625,-69.82421875,115.234375,-59.5703125
232,-60.05859375,-108.3984375,110.83984375,-56.640625
233,-74.70703125,-146.97265625,57.12890625,-76.171875
234,-82.03125,-135.25390625,-1.953125,-75.1953125
235,-83.0078125,-32.2265625,136.71875,-69.3359375
236,-78.61328125,-20.99609375,249.0234375,-80.078125
237,-72.75390625,-108.88671875,100.5859375,-79.58984375
238,-70.3125,-87.890625,79.58984375,-79.58984375
239,-66.89453125,-31.25,174.31640625,-78.125
240,-65.91796875,-34.1796875,190.91796875,-71.2890625
241,-66.40625,-94.7265625,82.03125,-72.75390625
242,-80.078125,-83.0078125,77.63671875,-82.03125
243,-89.84375,6.34765625,221.6796875,-87.890625
244,-77.63671875,-38.57421875,155.76171875,-86.9140625
245,-76.171875,-126.46484375,6.8359375,-81.54296875
246,-82.03125,-63.96484375,57.6171875,-74.21875
247,-75.68359375,51.7578125,256.34765625,-86.42578125
248,-77.1484375,-35.64453125,173.828125,-87.890625
249,-71.2890625,-68.84765625,46.875,-67.3828125
250,-61.03515625,-17.08984375,94.7265625,-66.89453125
251,-66.89453125,-6.8359375,131.8359375,-80.078125
252,-72.75390625,-53.7109375,47.36328125,-80.56640625
253,-67.87109375,-51.26953125,-19.53125,-73.2421875
254,-76.171875,36.62109375,102.5390625,-82.03125
255,-80.078125,14.16015625,143.5546875,-90.33203125
256,-73.2421875,-35.64453125,37.59765625,-88.8671875
257,-68.84765625,-12.6953125,14.16015625,-80.56640625
258,-65.91796875,48.33984375,109.375,-80.56640625
259,-75.1953125,49.8046875,147.94921875,-87.890625
260,-73.73046875,-22.94921875,56.640625,-83.49609375
261,-72.265625,7.32421875,23.4375,-77.1484375
262,-74.21875,84.47265625,152.34375,-72.265625
263,-69.82421875,37.109375,186.5234375,-71.77734375
264,-66.89453125,13.18359375,153.3203125,-72.75390625
265,-70.3125,22.94921875,182.12890625,-80.078125
266,-72.265625,29.78515625,219.7265625,-84.47265625
267,-68.359375,22.94921875,211.9140625,-70.80078125
268,-70.80078125,-16.11328125,183.59375,-72.265625
269,-69.82421875,-5.37109375,182.12890625,-78.61328125
270,-65.91796875,117.67578125,356.4453125,-69.82421875
271,-76.171875,76.66015625,375.0,-73.73046875
272,-86.42578125,-32.71484375,179.19921875,-83.984375
273,-80.56640625,18.06640625,182.12890625,-93.75
274,-75.68359375,104.4921875,326.66015625,-88.8671875
275,-74.21875,27.34375,229.98046875,-78.125
276,-83.49609375,4.8828125,133.30078125,-78.125
277,-88.37890625,55.6640625,157.71484375,-69.82421875
278,-83.0078125,43.9453125,157.2265625,-65.91796875
279,-81.54296875,1.953125,75.1953125,-68.84765625
280,-79.58984375,3.90625,24.4140625,-73.73046875
281,-79.58984375,25.390625,37.109375,-83.0078125
282,-80.078125,23.92578125,18.06640625,-87.890625
283,-75.68359375,42.96875,27.34375,-83.49609375
284,-69.3359375,-28.80859375,-106.4453125,-78.125
285,-65.4296875,30.76171875,-72.75390625,-76.171875
286,-62.5,108.88671875,88.8671875,-81.0546875
287,-63.96484375,15.13671875,-62.98828125,-84.9609375
288,-70.3125,27.83203125,-105.46875,-74.70703125
289,-69.3359375,59.08203125,-84.47265625,-69.82421875
290,-64.94140625,45.8984375,-129.39453125,-75.1953125
291,-64.94140625,16.6015625,-178.22265625,-74.21875
292,-62.5,14.16015625,-171.875,-70.3125
293,-52.734375,19.53125,-187.01171875,-75.1953125
294,-48.33984375,73.2421875,-142.08984375,-85.9375
295,-59.5703125,-25.87890625,-239.74609375,-83.0078125
296,-61.03515625,-23.92578125,-332.51953125,-67.87109375
297,-60.546875,153.3203125,-86.9140625,-67.87109375
298,-68.84765625,37.59765625,-148.92578125,-71.77734375
299,-68.359375,0.9765625,-302.24609375,-56.640625
300,-77.63671875,56.15234375,-259.765625,-51.7578125
301,-84.9609375,38.57421875,-238.76953125,-65.4296875
302,-86.9140625,0.48828125,-316.89453125,-68.84765625
303,-92.28515625,41.015625,-317.87109375,-68.359375
304,-89.35546875,50.78125,-298.33984375,-72.265625
305,-76.171875,8.30078125,-366.69921875,-66.89453125
306,-74.70703125,34.1796875,-335.44921875,-68.359375
307,-77.1484375,26.85546875,-375.0,-69.3359375
308,-75.68359375,93.75,-277.34375,-68.84765625
309,-78.61328125,91.796875,-198.73046875,-69.82421875
310,-73.73046875,11.71875,-352.05078125,-65.91796875
311,-63.4765625,56.640625,-318.359375,-63.4765625
312,-64.94140625,111.328125,-191.89453125,-67.87109375
313,-73.73046875,69.3359375,-216.30859375,-63.4765625
314,-73.73046875,22.4609375,-304.6875,-56.15234375
315,-66.89453125,49.8046875,-283.69140625,-62.01171875
316,-55.17578125,64.94140625,-222.65625,-63.4765625
317,-64.453125,52.24609375,-229.98046875,-63.4765625
318,-69.3359375,7.32421875,-277.34375,-60.546875
319,-47.8515625,60.05859375,-213.8671875,-43.9453125
320,-39.55078125,180.6640625,-11.71875,-37.59765625
321,-39.0625,95.703125,-71.77734375,-36.62109375
322,-44.43359375,82.03125,-145.01953125,-36.62109375
323,-48.828125,124.0234375,-89.84375,-41.9921875
324,-48.828125,85.9375,-72.265625,-45.41015625
325,-53.22265625,62.98828125,-102.05078125,-59.5703125
326,-40.0390625,120.60546875,-70.3125,-57.6171875
327,-41.50390625,168.45703125,46.38671875,-42.96875
328,-52.24609375,104.98046875,20.5078125,-43.9453125
329,-49.8046875,85.44921875,-25.390625,-61.5234375
330,-47.36328125,58.59375,-88.8671875,-56.15234375
331,-44.921875,125.9765625,25.390625,-48.828125
332,-39.0625,183.59375,206.0546875,-58.59375
333,-34.1796875,71.77734375,35.64453125,-54.6875
334,-41.015625,81.0546875,39.0625,-54.19921875
335,-45.8984375,123.53515625,119.140625,-53.22265625
336,-50.29296875,105.46875,84.47265625,-55.6640625
337,-49.8046875,72.265625,25.390625,-59.5703125
338,-49.8046875,74.21875,44.921875,-57.6171875
339,-52.734375,115.72265625,110.83984375,-51.26953125
340,-54.6875,127.9296875,115.72265625,-48.33984375
341,-59.08203125,23.92578125,18.06640625,-45.8984375
342,-61.5234375,50.29296875,-26.3671875,-32.71484375
343,-61.03515625,215.33203125,220.703125,-36.62109375
344,-46.875,128.41796875,212.890625,-45.8984375
345,-41.50390625,75.1953125,76.66015625,-51.7578125
346,-43.45703125,131.8359375,148.92578125,-56.15234375
347,-37.109375,111.328125,166.015625,-45.8984375
348,-33.203125,76.171875,101.5625,-35.64453125
349,-33.203125,94.7265625,98.14453125,-29.78515625
350,-34.66796875,129.39453125,153.80859375,-31.73828125
351,-41.50390625,114.74609375,162.59765625,-36.1328125
352,-54.19921875,73.2421875,104.4921875,-39.0625
353,-54.6875,71.77734375,64.94140625,-42.96875
354,-45.8984375,105.46875,103.02734375,-38.57421875
355,-50.29296875,122.55859375,167.96875,-34.66796875
356,-46.38671875,94.7265625,156.73828125,-40.0390625
357,-47.8515625,10.25390625,-40.52734375,-36.62109375
358,-50.29296875,114.74609375,79.58984375,-37.109375
359,-39.0625,143.06640625,225.09765625,-39.55078125
360,-47.36328125,41.9921875,51.7578125,-41.50390625
361,-59.5703125,51.7578125,34.1796875,-50.78125
362,-43.45703125,96.19140625,119.62890625,-42.96875
363,-43.45703125,80.56640625,90.8203125,-39.0625
364,-57.12890625,28.3203125,16.11328125,-40.0390625
365,-50.29296875,13.18359375,-17.578125,-41.9921875
366,-48.33984375,65.4296875,78.61328125,-43.45703125
367,-52.24609375,55.17578125,113.28125,-47.8515625
368,-45.8984375,-74.21875,-58.10546875,-48.33984375
369,-49.8046875,-13.671875,-52.734375,-43.45703125
370,-65.4296875,107.421875,173.33984375,-58.10546875
371,-66.40625,-18.06640625,100.5859375,-64.94140625
372,-57.12890625,-27.83203125,26.85546875,-60.05859375
373,-55.17578125,14.16015625,88.37890625,-62.98828125
374,-62.5,-14.6484375,80.56640625,-70.3125
375,-70.80078125,-43.9453125,18.06640625,-70.80078125
376,-64.453125,-43.45703125,2.44140625,-59.5703125
377,-63.4765625,-38.0859375,18.06640625,-57.12890625
378,-68.359375,5.37109375,95.21484375,-59.5703125
379,-60.546875,-35.15625,75.1953125,-53.22265625
380,-55.6640625,-77.1484375,-66.40625,-38.57421875
381,-57.6171875,44.43359375,107.421875,-46.38671875
382,-56.15234375,8.30078125,158.203125,-63.96484375
383,-55.17578125,-61.03515625,21.97265625,-65.4296875
384,-59.5703125,-5.859375,86.42578125,-59.08203125
385,-56.15234375,34.66796875,168.45703125,-56.15234375
386,-55.6640625,-9.27734375,129.8828125,-51.26953125
387,-67.3828125,-50.78125,38.57421875,-50.29296875
388,-56.15234375,-39.55078125,57.6171875,-45.41015625
389,-38.57421875,-19.53125,94.7265625,-27.83203125
390,-63.96484375,8.30078125,100.5859375,-52.734375
391,-76.171875,-59.08203125,22.94921875,-73.73046875
392,-61.03515625,-29.78515625,40.0390625,-62.5
393,-73.2421875,87.890625,229.98046875,-73.73046875
394,-79.58984375,3.90625,135.25390625,-80.56640625
395,-78.125,-3.41796875,59.08203125,-71.77734375
396,-84.47265625,23.92578125,82.51953125,-75.68359375
397,-81.54296875,48.33984375,120.60546875,-84.47265625
398,-80.56640625,48.33984375,139.16015625,-80.56640625
399,-77.1484375,26.85546875,62.5,-73.73046875
400,-73.73046875,69.82421875,87.40234375,-79.58984375
401,-66.89453125,31.73828125,73.73046875,-78.61328125
402,-61.03515625,45.8984375,77.1484375,-67.3828125
403,-60.05859375,37.109375,19.04296875,-60.05859375
404,-57.6171875,99.609375,102.05078125,-59.08203125
405,-55.6640625,96.6796875,166.9921875,-52.734375
406,-46.38671875,21.97265625,32.71484375,-45.41015625
407,-43.45703125,43.9453125,59.08203125,-47.8515625
408,-44.43359375,77.63671875,109.375,-43.9453125
409,-47.8515625,78.125,105.46875,-47.8515625
410,-54.19921875,29.296875,36.1328125,-53.22265625
411,-54.19921875,50.29296875,19.04296875,-51.26953125
412,-51.7578125,99.609375,110.83984375,-48.33984375
413,-55.17578125,74.70703125,89.84375,-46.875
414,-58.59375,12.20703125,-0.9765625,-49.31640625
415,-54.6875,26.85546875,-48.33984375,-39.0625
416,-55.6640625,188.96484375,195.3125,-37.109375
417,-53.22265625,90.33203125,182.6171875,-48.33984375
418,-51.7578125,33.69140625,14.16015625,-57.6171875
419,-61.03515625,86.42578125,69.82421875,-56.15234375
420,-58.10546875,64.94140625,67.3828125,-42.96875
421,-37.59765625,26.85546875,34.66796875,-35.64453125
422,-32.2265625,38.57421875,63.96484375,-36.62109375
423,-43.9453125,74.21875,108.3984375,-43.9453125
424,-43.45703125,23.92578125,82.51953125,-43.45703125
425,-38.0859375,-9.27734375,24.4140625,-40.0390625
426,-41.50390625,26.85546875,51.7578125,-43.45703125
427,-41.9921875,44.921875,110.3515625,-43.45703125
428,-36.62109375,9.27734375,152.34375,-48.828125
429,-41.50390625,-63.4765625,104.00390625,-52.24609375
430,-39.0625,-162.109375,-56.640625,-36.62109375
431,-22.94921875,-86.42578125,89.35546875,-19.04296875
432,-29.296875,-49.8046875,276.85546875,-32.71484375
433,-35.64453125,-179.19921875,105.46875,-37.59765625
434,-35.15625,-190.91796875,78.125,-29.296875
435,-42.48046875,-168.9453125,175.78125,-34.1796875
436,-49.31640625,-221.19140625,150.390625,-41.9921875
437,-48.828125,-322.75390625,11.71875,-30.2734375
438,-42.96875,-259.27734375,72.75390625,-27.83203125
439,-51.26953125,-191.89453125,251.46484375,-41.015625
440,-42.96875,-301.7578125,152.34375,-38.57421875
441,-24.90234375,-347.65625,43.45703125,-22.94921875
442,-26.3671875,-308.59375,123.046875,-20.01953125
443,-28.80859375,-272.94921875,216.796875,-31.73828125
444,-35.15625,-335.9375,122.55859375,-38.0859375
445,-42.48046875,-313.4765625,122.55859375,-36.1328125
446,-46.38671875,-279.296875,183.59375,-40.0390625
447,-56.15234375,-317.3828125,155.2734375,-44.43359375
448,-52.734375,-348.6328125,97.16796875,-42.96875
449,-43.45703125,-333.49609375,68.359375,-44.921875
450,-45.41015625,-269.04296875,161.1328125,-42.96875
451,-43.45703125,-266.6015625,205.078125,-39.55078125
452,-52.24609375,-333.49609375,83.0078125,-44.43359375
453,-65.91796875,-298.33984375,43.45703125,-49.8046875
454,-57.12890625,-221.6796875,141.6015625,-44.43359375
455,-44.921875,-246.09375,162.109375,-47.36328125
456,-46.875,-125.48828125,2.9296875,-44.43359375
457,-49.8046875,-53.7109375,68.359375,-58.10546875
458,-53.22265625,-20.99609375,151.85546875,-68.84765625
459,-56.640625,-75.1953125,77.1484375,-67.3828125
460,-49.8046875,-94.23828125,-8.30078125,-54.6875
461,-53.7109375,-35.64453125,50.29296875,-62.98828125
462,-65.91796875,-3.90625,146.484375,-67.3828125
463,-61.5234375,-49.31640625,119.140625,-61.03515625
464,-63.4765625,-90.33203125,-0.9765625,-57.6171875
465,-66.89453125,7.8125,139.6484375,-58.10546875
466,-51.26953125,-20.01953125,206.0546875,-66.89453125
467,-39.55078125,-94.23828125,82.51953125,-75.1953125
468,-53.7109375,-65.4296875,117.1875,-70.80078125
469,-58.10546875,-48.33984375,167.48046875,-62.98828125
470,-58.59375,-62.5,167.96875,-61.03515625
471,-58.59375,-123.53515625,91.796875,-59.5703125
472,-57.12890625,-140.13671875,90.33203125,-58.10546875
473,-53.7109375,-98.14453125,154.296875,-52.24609375
474,-59.08203125,-56.640625,208.49609375,-50.29296875
475,-57.12890625,-156.73828125,99.609375,-54.19921875
476,-52.24609375,-125.9765625,77.1484375,-57.6171875
477,-61.03515625,0.9765625,312.5,-64.94140625
478,-61.03515625,-123.53515625,229.00390625,-54.19921875
479,-53.7109375,-142.578125,133.7890625,-43.9453125
480,-53.7109375,-82.03125,208.0078125,-41.015625
481,-52.24609375,-96.6796875,242.67578125,-49.8046875
482,-50.29296875,-143.5546875,177.24609375,-60.05859375
483,-54.19921875,-105.95703125,204.1015625,-50.29296875
484,-59.08203125,-97.16796875,246.58203125,-49.8046875
485,-56.640625,-151.3671875,186.03515625,-53.7109375
486,-54.6875,-116.2109375,219.7265625,-53.22265625
487,-58.10546875,-163.57421875,135.25390625,-54.19921875
488,-48.828125,-97.65625,236.81640625,-45.41015625
489,-35.64453125,-28.80859375,416.9921875,-42.96875
490,-41.015625,-134.27734375,245.1171875,-36.62109375
491,-42.48046875,-114.74609375,217.7734375,-30.2734375
492,-40.0390625,-71.77734375,281.25,-37.109375
493,-35.15625,-83.984375,244.140625,-46.38671875
494,-39.0625,-119.140625,151.85546875,-50.78125
495,-42.48046875,-83.0078125,175.78125,-47.8515625
496,-38.0859375,-62.01171875,213.8671875,-42.96875
497,-37.59765625,-85.44921875,130.859375,-43.45703125
498,-35.64453125,-104.00390625,77.63671875,-44.921875
499,-42.48046875,-76.171875,86.9140625,-39.55078125
500,-41.9921875,25.390625,200.1953125,-39.55078125
501,-34.1796875,-2.44140625,197.265625,-40.0390625
502,-41.50390625,-60.546875,66.89453125,-39.0625
